external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
54086475412,ACC#00018,USD,-4105173.68,CR,2023-03-31,2023-03-30,VOLERY 3235961666FP,TUP 51RN00852909366REAVOWED/WAMP/C
1859931101,ACC#00002,USD,-2390000.00,CR,2023-03-31,2023-03-30,IYO9126666103520 0732866187VI,JOQGE KAMIAN FLOWOFF AUG MURREY NA
829513362830,ACC#00009,USD,-1687575.75,CR,2023-03-31,2023-03-30,VOLERY 6060466187VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
955491413328,ACC#00025,USD,8871.81,DR,2023-03-31,2023-03-30,VOLERY 3235315666FP,TUP 2RD200852130866IFV /052/666690
136226808249,ACC#00009,USD,-1229769.39,CR,2023-03-31,2023-03-30,VOLERY 3246676666FP,TUP 48LR00854869466IFV /052/Y.M.P.
379916867613,ACC#00002,USD,-3473821.13,CR,2023-03-31,2023-03-30,VOLERY 3235518666FP,TUP Q47V00855197866REAVOWED/WAMP/Y
160038440859,ACC#00019,USD,-1600000.00,CR,2023-03-31,2023-03-30,322756AL61340352 5447266180VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
905821986827,ACC#00053,USD,40000000.00,DR,2023-03-31,2023-03-30,VOLERY 3239434666FP,TUP V4T5008559182X6REAVOWED/WAMP 9
137052490896,ACC#00011,USD,-120011.00,CR,2023-03-31,2023-03-30,VOLERY 3235965666FP,TUP 0682300859663866REAVOWED/WAMP/
514434022053,ACC#00003,USD,-720528.46,CR,2023-03-31,2023-03-29,ALME115454JOQG7U 0668549536,
842860596409,ACC#00008,USD,-23.06,CR,2023-03-31,2023-03-30,322746AL68786344 0032166187VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
846829016095,ACC#00002,USD,399000.00,DR,2023-03-31,2023-03-30,32566W3OZS 6476166187VI,
148446605449,ACC#00012,USD,-436798.71,CR,2023-03-31,2023-03-30,V332027066847403 9504166187VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
222295081387,ACC#00011,USD,-50595919.99,CR,2023-03-31,2023-03-30,VOLERY 3239870666FP,TUP KYY5008559439C6REAVOWED/PFC 90
945327873612,ACC#00004,USD,39301305.70,DR,2023-03-31,2023-03-30,VOLERY 3239473666FP,TUP 510100852453266REAVOWED/WAMP 9
838554457866,ACC#00012,USD,4000000.00,DR,2023-03-31,2023-03-30,V155242066514300 6050666187VI,
