external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
572854595134,ACC#00029,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668728666FP,TUP 06T4T003000559U6REAVOWED/WAMP
926506305664,ACC#00002,USD,2182150.00,DR,2023-05-07,2023-05-06,V750836960815016 5774866608VI,
236177156052,ACC#00005,USD,-705626.56,CR,2023-05-07,2023-05-06,VOLERY 4661865666FP,TUP 552200306679566REAVOWED/WAMP/C
731139340680,ACC#00021,USD,-1457217.19,CR,2023-05-07,2023-05-06,VOLERY 4668222666FP,TUP 213400362562966IFV /052/Y.M.P.
65989405633,ACC#00053,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668162666FP,TUP 06VU0003000966N6REAVOWED/WAMP
369747650369,ACC#00019,USD,-5436.53,CR,2023-05-07,2023-05-06,325756AL61312930 5167866608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
168247485487,ACC#00017,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661186666FP,TUP 5561003699954H6REAVOWED/WAMP/Y
916553177334,ACC#00005,USD,-50556.30,CR,2023-05-07,2023-05-06,VOLERY 4668504666FP,TUP 59DM00362296866IFV /040/488-63
456243759723,ACC#00001,USD,-44233474.09,CR,2023-05-07,2023-05-06,VOLERY 4661866666FP,TUP 5532003066634Q6REAVOWED/WAMP/Y
78475523629,ACC#00008,USD,-44233474.09,CR,2023-05-07,2023-05-06,VOLERY 4661860666FP,TUP 5535003066634C6REAVOWED/WAMP/Y
360391952442,ACC#00024,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661184666FP,TUP 5569003699954D6REAVOWED/WAMP/Y
271456557333,ACC#00021,USD,-5446934.67,CR,2023-05-07,2023-05-06,VOLERY 4661869666FP,TUP 552500306612766REAVOWED/WAMP/C
54265773227,ACC#00036,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668729666FP,TUP 06T21003000559L6REAVOWED/WAMP
158313456637,ACC#00001,USD,25065060.00,DR,2023-05-07,2023-05-06,VOLERY 4668793666FP,TUP 06T51003000559EURODOLLAR/WAMP
166729462732,ACC#00031,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661114666FP,TUP 52WT003699954Y6REAVOWED/WAMP/Y
655571740962,ACC#00001,USD,640420.00,DR,2023-05-07,2023-05-06,VOLERY 4668112666FP,TUP 00C8C00300723266REAVOWED/WAMP
268128544375,ACC#00032,USD,-45768355.43,CR,2023-05-07,2023-05-06,VOLERY 4661159666FP,TUP 551X003066605PARAGLOSSA/WAMP/Y
279976179229,ACC#00025,USD,9265332.63,DR,2023-05-07,2023-05-06,VOLERY 4668784666FP,TUP 552X00306629666EU AS UDV/GROOT
461677144645,ACC#00011,USD,400000.00,DR,2023-05-07,2023-05-06,V354309400815016 5774966608VI,
508764799206,ACC#00060,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668167666FP,TUP 06LAG003000966X6REAVOWED/WAMP
388040072117,ACC#00007,USD,-43739529.91,CR,2023-05-07,2023-05-06,VOLERY 4668085666FP,TUP 597V003068114N6REAVOWED/SLIME
372393161640,ACC#00013,USD,-1875756.36,CR,2023-05-07,2023-05-06,322746AL68718979 9664866608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
764867951571,ACC#00014,USD,-43739529.91,CR,2023-05-07,2023-05-06,VOLERY 4668080666FP,TUP 5975003068114X6REAVOWED/SLIME
509830788631,ACC#00032,USD,-4000000.00,CR,2023-05-07,2023-05-06,V750811160781106 2561066608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
266040484530,ACC#00021,USD,-43739529.91,CR,2023-05-07,2023-05-06,VOLERY 4668086666FP,TUP 5972003068114C6REAVOWED/SLIME
859682019126,ACC#00006,USD,43737823.99,DR,2023-05-07,2023-05-06,VOLERY 4668141666FP,TUP 590T003068174C6REAVOWED/PFC/TH
535924662769,ACC#00022,USD,-38218120.33,CR,2023-05-07,2023-05-06,VOLERY 4661176666FP,TUP 54V800369588666REAVOWED/WAMP/Y
42117773704,ACC#00006,USD,124487.96,DR,2023-05-07,2023-05-06,VOLERY 4667243666FP,TUP 282C00365611666IFV /052/661066
692318676746,ACC#00019,USD,-55608708.51,CR,2023-05-07,2023-05-06,VOLERY 4668571666FP,TUP 070C500369970C66IFV /052/Y.M.P
579518573399,ACC#00024,USD,-2231900.00,CR,2023-05-07,2023-05-06,VOLERY 4668568666FP,TUP 54T700363591266IFV /6992/6513
581935291846,ACC#00038,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661174666FP,TUP 52V3003699954C6REAVOWED/WAMP/Y
645507663669,ACC#00017,USD,63373.26,DR,2023-05-07,2023-05-06,32566DPBAY 4343066601VI,
535326940310,ACC#00039,USD,-45768355.43,CR,2023-05-07,2023-05-06,VOLERY 4661145666FP,TUP 5575003066605T6REAVOWED/WAMP/Y
195093583716,ACC#00016,USD,-48966845.90,CR,2023-05-07,2023-05-06,VOLERY 4661131666FP,TUP 5507003066661C6REAVOWED/WAMP/Y
318695471421,ACC#00009,USD,21877603.76,DR,2023-05-07,2023-05-06,VOLERY 4668714666FP,TUP 52JR00369973466REAVOWED/WAMP 9
636985671365,ACC#00018,USD,209913.28,DR,2023-05-07,2023-05-06,29266DPPUB 5066866608VI,
703473810806,ACC#00002,USD,-2000000.00,CR,2023-05-07,2023-05-06,V756117560780560 2566666608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
756686598979,ACC#00024,USD,121285.31,DR,2023-05-07,2023-05-06,MG15963406L600MK 5021166608VI,
925085100933,ACC#00045,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661172666FP,TUP 52V4003699954C6REAVOWED/WAMP/Y
210951154983,ACC#00001,USD,-550457.98,CR,2023-05-07,2023-05-06,84419 1125366608XD,VERANDAH STANNID AI WASHRAG
689392893786,ACC#00019,USD,44227.65,DR,2023-05-07,2023-05-06,32566DPG18 4344166601VI,
836700170079,ACC#00025,USD,57465000.00,DR,2023-05-07,2023-05-06,VOLERY 4668111666FP,TUP 06SPL003000965Q6REAVOWED/WAMP
800537554949,ACC#00007,USD,800000.00,DR,2023-05-07,2023-05-06,V354306200815016 5774266608VI,
81629819058,ACC#00043,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668756666FP,TUP 06T28003000559G6REAVOWED/WAMP
847003182514,ACC#00024,USD,12800567.37,DR,2023-05-07,2023-05-06,VOLERY 4667226666FP,TUP 23KI00365721166IFV /052/666066
580924966378,ACC#00012,USD,-531043.41,CR,2023-05-07,2023-05-06,VOLERY 4661171666FP,TUP 52XY00369992166REAVOWED/WAMP/Y
127500238640,ACC#00025,USD,-43726353.83,CR,2023-05-07,2023-05-06,VOLERY 4661801666FP,TUP 559X003060675C6REAVOWED/WAMP/Y
270659774480,ACC#00046,USD,-45768355.43,CR,2023-05-07,2023-05-06,VOLERY 4661153666FP,TUP 5519003066605S6REAVOWED/WAMP/Y
723092231430,ACC#00023,USD,-48966845.90,CR,2023-05-07,2023-05-06,VOLERY 4661146666FP,TUP 5509003066661Y6REAVOWED/WAMP/Y
319654612280,ACC#00003,USD,11968.49,DR,2023-05-07,2023-05-06,VOLERY 4667257666FP,TUP 24YV00365992266IFV /052/666066
233286589296,ACC#00013,USD,43737823.99,DR,2023-05-07,2023-05-06,VOLERY 4668147666FP,TUP 590X003068174C6REAVOWED/PFC/TH
456622671948,ACC#00010,USD,58753099.83,DR,2023-05-07,2023-05-06,VOLERY 4668731666FP,TUP 55BE003060154Q6REAVOWED/WAMP 9
642619834597,ACC#00023,USD,-3179760.00,CR,2023-05-07,2023-05-06,VOLERY 4668292666FP,TUP 241X00363591866IFV /6606/89831
397263853637,ACC#00020,USD,-2033925.10,CR,2023-05-07,2023-05-06,VOLERY 4661864666FP,TUP 552000306619966REAVOWED/WAMP/C
173649751103,ACC#00020,USD,59430000.00,DR,2023-05-07,2023-05-06,VOLERY 4668795666FP,TUP 06YEO003000598Q6REAVOWED/WAMP
149796680141,ACC#00021,USD,66442.47,DR,2023-05-07,2023-05-06,VOLERY 4667254666FP,TUP 24WO00369683266IFV /052/666066
461794747555,ACC#00053,USD,-45768355.43,CR,2023-05-07,2023-05-06,VOLERY 4661143666FP,TUP 5573003066605C6REAVOWED/WAMP/Y
616791538550,ACC#00001,USD,-1269340.00,CR,2023-05-07,2023-05-06,V756590060787308 2567066608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
52136270504,ACC#00028,USD,-43739529.91,CR,2023-05-07,2023-05-06,VOLERY 4668084666FP,TUP 597X003068114Z6REAVOWED/SLIME
450305742850,ACC#00025,USD,-437560.00,CR,2023-05-07,2023-05-06,VOLERY 4668243666FP,TUP 209300362602566IFV /6960/63506
903097649329,ACC#00001,USD,-1900000.00,CR,2023-05-07,2023-05-06,ICHTHYIZATION 3325866608XD,234446 RHODIZITE CUBICLES ZH AH C
257412100707,ACC#00023,USD,-21810279.34,CR,2023-05-07,2023-05-06,VOLERY 4661195666FP,TUP 558C003066611X6REAVOWED/WAMP/Y
139535255006,ACC#00020,USD,-8658183.90,CR,2023-05-07,2023-05-06,V168800060818694 5109366608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
39307241545,ACC#00067,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668173666FP,TUP 06DG8003000966PARAGLOSSA/WAMP
758107609886,ACC#00008,USD,-38310000.00,CR,2023-05-07,2023-05-06,VOLERY 4661879666FP,TUP 06DM3003000590X6REAVOWED/WAMP/
166270555089,ACC#00002,USD,-4551800.00,CR,2023-05-07,2023-05-06,VOLERY 4668240666FP,TUP 4C9500363591066IFV /052/Y.M.P.
468137210512,ACC#00008,USD,13247861.89,DR,2023-05-07,2023-05-06,VOLERY 4668146666FP,TUP 554900306614266REAVOWED/PFC/TH
204087975312,ACC#00050,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668755666FP,TUP 06T2C003000559RODINESQUE/WAMP
997555568073,ACC#00011,USD,42404399.00,DR,2023-05-07,2023-05-06,VOLERY 4667562666FP,TUP 066C900365180566IFV /133/7VAGE
523397572048,ACC#00002,USD,-4763684.43,CR,2023-05-07,2023-05-06,322746AL68129346 4384966601VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
799977884632,ACC#00011,USD,-107875.00,CR,2023-05-07,2023-05-06,VOLERY 4668501666FP,TUP 59T300362290366IFV /040/444-68
182801467639,ACC#00074,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668101666FP,TUP 06VU5003000966H6REAVOWED/WAMP
545186950526,ACC#00004,USD,25498200.00,DR,2023-05-07,2023-05-06,VOLERY 4668110666FP,TUP 06WEM003000965X6REAVOWED/WAMP
721555070470,ACC#00008,USD,-92377.44,CR,2023-05-07,2023-05-06,VOLERY 4668507666FP,TUP 59T700362291666IFV /040/434-08
152121596540,ACC#00052,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661188666FP,TUP 5562003699954S6REAVOWED/WAMP/Y
607618796108,ACC#00024,USD,-93626.89,CR,2023-05-07,2023-05-06,VOLERY 4668255666FP,TUP 21C700365670166IFV /052/Y.M.P.
966505931247,ACC#00059,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661179666FP,TUP 52V5003699954E6REAVOWED/WAMP/Y
644332740860,ACC#00005,USD,39314862.12,DR,2023-05-07,2023-05-06,VOLERY 4668776666FP,TUP 54LR003694541T6REAVOWED/WAMP 9
17826757394,ACC#00066,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661110666FP,TUP 52FU003699954K6REAVOWED/WAMP/Y
526872168946,ACC#00013,USD,3794659159.00,DR,2023-05-07,2023-05-06,P679545870871874 2851466608VI,
77252676163,ACC#00002,USD,61984.00,DR,2023-05-07,2023-05-06,AHT9126666174708 8969466601VI,
90860692471,ACC#00022,USD,32.80,DR,2023-05-07,2023-05-06,32566DPAPT 5883566608VI,
319538720327,ACC#00015,USD,-559541.67,CR,2023-05-07,2023-05-06,779726BW63037850 L-4343566601VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
134920770681,ACC#00019,USD,62627.70,DR,2023-05-07,2023-05-06,32566DPBOD 4323466601VI,
935252703169,ACC#00073,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661180666FP,TUP 5568003699954L6REAVOWED/WAMP/Y
821808325616,ACC#00081,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668174666FP,TUP 06DG3003000966R6REAVOWED/WAMP
80092314200,ACC#00057,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668796666FP,TUP 06T2T003000559LIBATIONER/WAMP
963987282355,ACC#00011,USD,5306671.25,DR,2023-05-07,2023-05-06,VOLERY 4668782666FP,TUP 552V00306624466EU AS UDV/GROOT
852965320765,ACC#00004,USD,-320155.65,CR,2023-05-07,2023-05-06,VOLERY 4668227666FP,TUP 218V00368009566IFV /606/066240
359671610520,ACC#00001,USD,9266815.13,DR,2023-05-07,2023-05-06,VOLERY 4668719666FP,TUP 52T000369990666EU AS UDV/GROOT
786035090348,ACC#00008,USD,31104.80,DR,2023-05-07,2023-05-06,VOLERY 4667222666FP,TUP 24C300365923866IFV /052/666066
680047056244,ACC#00080,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661181666FP,TUP 5564003699954O6REAVOWED/WAMP/Y
385512019112,ACC#00015,USD,-150000.00,CR,2023-05-07,2023-05-06,VOLERY 4668223666FP,TUP 213800362257066IFV /6728/199 M
450887197716,ACC#00064,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668757666FP,TUP 06T24003000559I6REAVOWED/WAMP
226172582312,ACC#00087,USD,-54247646.86,CR,2023-05-07,2023-05-06,VOLERY 4661115666FP,TUP 5560003699954M6REAVOWED/WAMP/Y
816832675370,ACC#00002,USD,-31384.11,CR,2023-05-07,2023-05-06,F3876766 7934269608WT,ACTOS GANSY TYPY VEX BEACHCOMB WO
461711073726,ACC#00006,USD,-102294.14,CR,2023-05-07,2023-05-06,322746AL68199245 4351466601VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
435475908315,ACC#00071,USD,54179600.00,DR,2023-05-07,2023-05-06,VOLERY 4668798666FP,TUP 06T57003000559OPTOLOGIST/WAMP
419433351427,ACC#00005,USD,52522692.84,DR,2023-05-07,2023-05-06,VOLERY 4667505666FP,TUP 075Q600363591C66IFV /052/JOQGE
524336734432,ACC#00010,USD,-89252.30,CR,2023-05-07,2023-05-06,C0357163.6CILL0 7991966608XD,0/GRATTAGE 1/IV/4180 YILL
102874489902,ACC#00035,USD,-43739529.91,CR,2023-05-07,2023-05-06,VOLERY 4668036666FP,TUP 5917003068114K6REAVOWED/SLIME
971467590954,ACC#00020,USD,-206304.06,CR,2023-05-07,2023-05-06,VOLERY 4668246666FP,TUP 4C9200363553766IFV /052/Y.M.P.
458616836279,ACC#00025,USD,178681.29,DR,2023-05-07,2023-05-06,32566DPBJ9 4321366601VI,
305069049396,ACC#00009,USD,2000000.00,DR,2023-05-07,2023-05-06,V756150660815016 5773366608VI,
267739135100,ACC#00008,USD,112796.80,DR,2023-05-07,2023-05-06,VOLERY 4667253666FP,TUP 24C400369605666IFV /052/666066
789318250457,ACC#00025,USD,2200000.00,DR,2023-05-07,2023-05-06,V725177460815016 5773166608VI,
903674871398,ACC#00016,USD,8624659.00,DR,2023-05-07,2023-05-06,VOLERY 4668119666FP,TUP 00C3800300726566REAVOWED/WAMP
533971445367,ACC#00009,USD,-2182150.00,CR,2023-05-07,2023-05-06,V750836560781106 2561766608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
619022832029,ACC#00018,USD,-202269.51,CR,2023-05-07,2023-05-06,322746AL68866518 4343466601VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
595543259777,ACC#00002,USD,22444879.12,DR,2023-05-07,2023-05-06,VOLERY 4668779666FP,TUP 54X300369568666HAFIZ VC LES/EC
310804254766,ACC#00004,USD,920702.53,DR,2023-05-07,2023-05-06,VOLERY 4667237666FP,TUP 213700362245966IFV /7404/18186
993958284753,ACC#00018,USD,107700.38,DR,2023-05-07,2023-05-06,VOLERY 4667244666FP,TUP 23Q200362379566IFV /052/666066
862183654289,ACC#00018,USD,58755414.33,DR,2023-05-07,2023-05-06,VOLERY 4668775666FP,TUP 54HD003692669C6REAVOWED/WAMP 9
337617475214,ACC#00025,USD,2100000.00,DR,2023-05-07,2023-05-06,V190317480815016 5774566608VI,
739423282970,ACC#00025,USD,-44006711.05,CR,2023-05-07,2023-05-06,VOLERY 4661185666FP,TUP 556Q003699954RODINESQUE/WAMP/Y
364201415832,ACC#00007,USD,-16947.06,CR,2023-05-07,2023-05-06,VOLERY 4668502666FP,TUP 59XY00365675466IFV /040/488-92
889801547806,ACC#00019,USD,-562770.00,CR,2023-05-07,2023-05-06,V756590660787308 2567766608VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
841082196363,ACC#00018,USD,-107875.00,CR,2023-05-07,2023-05-06,VOLERY 4668508666FP,TUP 59T400369948966IFV /040/444-64
943449348555,ACC#00088,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668178666FP,TUP 06DG1003000966J6REAVOWED/WAMP
738808219322,ACC#00060,USD,-45768355.43,CR,2023-05-07,2023-05-06,VOLERY 4661158666FP,TUP 5515003066605B6REAVOWED/WAMP/Y
13329390001,ACC#00006,USD,-3992048.85,CR,2023-05-07,2023-05-06,322746AL68129331 4389566601VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
932014160876,ACC#00039,USD,4000000.00,DR,2023-05-07,2023-05-06,V750783560815016 5774666608VI,
54497579534,ACC#00095,USD,40000000.00,DR,2023-05-07,2023-05-06,VOLERY 4668102666FP,TUP 06NAE003000966S6REAVOWED/WAMP
