external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
720924548308,ACC#00001,USD,-40000000.00,CR,2023-04-23,2023-04-22,VOLERY 3908826666FP,TUP 58HD003606163Q6REAVOWED/WAMP/Y
65787712297,ACC#00001,USD,50580000.00,DR,2023-04-23,2023-04-22,VOLERY 3903063666FP,TUP 06548003602670T6REAVOWED/QMFYE
648127957523,ACC#00001,USD,59440566.65,DR,2023-04-23,2023-04-22,VOLERY 3903089666FP,TUP 2KYK003669197L6REAVOWED/WAMP 9
446560179301,ACC#00001,USD,84656.75,DR,2023-04-23,2023-04-22,32566DHJLT 7930266148VI,
356896458445,ACC#00001,USD,-2726.54,CR,2023-04-23,2023-04-22,ICHTHYIZATION 1513369143WT,POTSTICK FEW GIRE DP 06681-6660
946849714419,ACC#00001,USD,44972900.00,DR,2023-04-23,2023-04-22,VOLERY 3903630666FP,TUP VL7Q003603159Q6REAVOWED/WAMP 9
9220508338,ACC#00001,USD,465771.28,DR,2023-04-23,2023-04-22,32566DHQR0 8501266143VI,
281882888781,ACC#00001,USD,-53050299.44,CR,2023-04-23,2023-04-22,VOLERY 3908837666FP,TUP 51MH003669538X6REAVOWED/WAMP/Y
611101635214,ACC#00001,USD,-44231010.00,CR,2023-04-23,2023-04-22,VOLERY 3908199666FP,TUP 51Q6003669515F6REAVOWED/WAMP/Y
519397790472,ACC#00001,USD,44972900.00,DR,2023-04-23,2023-04-22,VOLERY 3903643666FP,TUP VL1C003603159F6REAVOWED/WAMP 9
770518077056,ACC#00001,USD,128321.10,DR,2023-04-23,2023-04-22,32566DHJ82 7937566148VI,
19283048528,ACC#00001,USD,-44344379.99,CR,2023-04-23,2023-04-22,VOLERY 3908887666FP,TUP 51X6003669537Q6REAVOWED/WAMP/Y
187920332348,ACC#00001,USD,19172.81,DR,2023-04-23,2023-04-22,32566DHJKH 7930666148VI,
331600412893,ACC#00001,USD,53051400.00,DR,2023-04-23,2023-04-22,VOLERY 3903685666FP,TUP VL75003603197Q6REAVOWED/WAMP 9
151272936804,ACC#00001,USD,-12.32,CR,2023-04-23,2023-04-22,322756AL61331110 8891766143VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
971487550903,ACC#00001,USD,54179600.00,DR,2023-04-23,2023-04-22,VOLERY 3903622666FP,TUP VL3X003603194C6REAVOWED/WAMP 9
105668643699,ACC#00001,USD,715.48,DR,2023-04-23,2023-04-22,IRGG-2R9HRK 3005966143VI,
838470164373,ACC#00001,USD,9105.25,DR,2023-04-23,2023-04-22,32566DHLNY 7981966148VI,
874973393720,ACC#00001,USD,-40000000.00,CR,2023-04-23,2023-04-22,VOLERY 3908893666FP,TUP 58X1003606163K6REAVOWED/WAMP/Y
280535175475,ACC#00001,USD,79109.63,DR,2023-04-23,2023-04-22,32566DHJ8Q 7931666148VI,
865529805867,ACC#00001,USD,28541.00,DR,2023-04-23,2023-04-22,32566DHLDE 7972266148VI,
533357327774,ACC#00001,USD,-20654.89,CR,2023-04-23,2023-04-22,322746AL68195806 7974866148VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
876511975487,ACC#00001,USD,1400000.00,DR,2023-04-23,2023-04-22,T313011234936660 0611234936,
369581888372,ACC#00001,USD,-44231010.00,CR,2023-04-23,2023-04-22,VOLERY 3908159666FP,TUP 51C4003669515T6REAVOWED/WAMP/Y
130603725037,ACC#00001,USD,-50510480.00,CR,2023-04-23,2023-04-22,VOLERY 3908123666FP,TUP 2TRT003669815V6REAVOWED/WAMP/Y
