external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
835359870291,ACC#00022,USD,2122562.29,DR,2023-05-19,2023-05-18,VOLERY 4624249666FP,TUP IB4400305771466EU AS UDV/SARGO
917702255509,ACC#00009,USD,2260530.00,DR,2023-05-19,2023-05-18,VOLERY 4624590666FP,TUP V7SF003094175Z6REAVOWED/WAMP 9
533129564081,ACC#00061,USD,-59428245.90,CR,2023-05-19,2023-05-18,VOLERY 4623294666FP,TUP 57KY003053889F6REAVOWED/WAMP/Y
923666546854,ACC#00051,USD,-104549.93,CR,2023-05-19,2023-05-18,VOLERY 4622108666FP,TUP 22VG00304525366IFV /7404/18607
449550931549,ACC#00056,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624298666FP,TUP V0Q8003094100Y6REAVOWED/WAMP 9
62765429547,ACC#00001,USD,-243.77,CR,2023-05-19,2023-05-18,322756AL61326763 9610066674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
63641295986,ACC#00063,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624299666FP,TUP V0Q9003094100H6REAVOWED/WAMP 9
829477739318,ACC#00068,USD,-59428245.90,CR,2023-05-19,2023-05-18,VOLERY 4623295666FP,TUP 57VG003053889M6REAVOWED/WAMP/Y
761939891366,ACC#00009,USD,-39378.49,CR,2023-05-19,2023-05-18,779756BW61327174 L-2738166673VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
400745706627,ACC#00023,USD,400000.00,DR,2023-05-19,2023-05-18,32566DTJ17 2736666673VI,
267870117189,ACC#00070,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624290666FP,TUP V0Q0003094100Q6REAVOWED/WAMP 9
873212616398,ACC#00070,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623237666FP,TUP 57C7003053888E6REAVOWED/WAMP/Y
965415403281,ACC#00013,USD,1790322.00,DR,2023-05-19,2023-05-18,VOLERY 4624220666FP,TUP C590003093650Q6REAVOWED/WAMP 9
718121984413,ACC#00007,USD,103007.14,DR,2023-05-19,2023-05-18,VOLERY 6666266674VB,FRY HYRACIFORM
453516680950,ACC#00014,USD,4000000.00,DR,2023-05-19,2023-05-18,V154618767419209 5228166674VI,
795554358818,ACC#00040,USD,-58045916.94,CR,2023-05-19,2023-05-18,VOLERY 4624182666FP,TUP 5763003051519U6REAVOWED/SLIME
210117706708,ACC#00005,USD,-59568.21,CR,2023-05-19,2023-05-18,322756AL61315820 9615966674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
35901229112,ACC#00005,USD,-1432357.10,CR,2023-05-19,2023-05-18,ICHTHYIZATION 4632066674XD,SUBCONTINENT ENHEART
960722814753,ACC#00077,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623236666FP,TUP 57C6003053888T6REAVOWED/WAMP/Y
259806746735,ACC#00024,USD,467.60,DR,2023-05-19,2023-05-18,VOLERY 4642921666FP,TUP FIE ORARY DYES 60/73/06
642388472886,ACC#00077,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624566666FP,TUP V0SF003094100F6REAVOWED/WAMP 9
455919880629,ACC#00084,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624504666FP,TUP V0WO003094100LIBATIONER/WAMP 9
272223319526,ACC#00037,USD,-55546311.10,CR,2023-05-19,2023-05-18,VOLERY 4623491666FP,TUP 57V3003053848T6REAVOWED/WAMP/Y
808058295664,ACC#00091,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624295666FP,TUP V0Q5003094100P6REAVOWED/WAMP 9
374396254552,ACC#00015,USD,28464.15,DR,2023-05-19,2023-05-18,32566DTLUK 2783766673VI,
957686292877,ACC#00075,USD,-59428245.90,CR,2023-05-19,2023-05-18,VOLERY 4623252666FP,TUP 57C8003053889Z6REAVOWED/WAMP/Y
337843307745,ACC#00053,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624525666FP,TUP V794003094171S6REAVOWED/WAMP 9
665496964883,ACC#00012,USD,25.00,DR,2023-05-19,2023-05-18,VOLERY 4642292666FP,TUP JQO CARD DYES 60/73/06
178834876716,ACC#00023,USD,1175719.31,DR,2023-05-19,2023-05-18,VOLERY 4623305666FP,TUP 06Q5066666666666IFV /32/FIE 00
807734620898,ACC#00006,USD,123385.66,DR,2023-05-19,2023-05-18,VOLERY 4623326666FP,TUP V99800304339C66IFV /052/660066
616373219463,ACC#00098,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624505666FP,TUP V0HD003094100PREGRANITE/WAMP 9
619073383877,ACC#00105,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624503666FP,TUP V0C9003094100SPIDERLESS/WAMP 9
635472363711,ACC#00025,USD,-56996.81,CR,2023-05-19,2023-05-18,322756AL61325607 9433166674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
828657560464,ACC#00014,USD,-10673223.65,CR,2023-05-19,2023-05-18,VOLERY 4623280666FP,TUP 577900305837866EU AS UDV/GROOT
302505057360,ACC#00014,USD,4489600.00,DR,2023-05-19,2023-05-18,VOLERY 4623304666FP,TUP 062X266666666666IFV /2731/AVN
752503847257,ACC#00112,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624293666FP,TUP V0Q3003094100K6REAVOWED/WAMP 9
57012588403,ACC#00007,USD,55098.65,DR,2023-05-19,2023-05-18,VOLERY 4623379666FP,TUP 299C00302968866IFV /052/660066
720434836930,ACC#00019,USD,-10669839.06,CR,2023-05-19,2023-05-18,VOLERY 4623274666FP,TUP 507800305694866EU AS UDV/GROOT
596401104869,ACC#00060,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624544666FP,TUP V755003094171T6REAVOWED/WAMP 9
547202699915,ACC#00002,USD,-3629468.58,CR,2023-05-19,2023-05-18,VOLERY 4622738666FP,TUP 064C700303502966IFV /6137 8507
329402367973,ACC#00023,USD,-23177.34,CR,2023-05-19,2023-05-18,VOLERY 4622724666FP,TUP 28T400304471966IFV /052/Y.M.P.
823728166821,ACC#00013,USD,9420.00,DR,2023-05-19,2023-05-18,003098539-767-0 9138166674VI,
688456742411,ACC#00020,USD,-485277.80,CR,2023-05-19,2023-05-18,VOLERY 4622722666FP,TUP 28T200304478466IFV /052/Y.M.P.
480620318950,ACC#00084,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623240666FP,TUP 57DU003053888K6REAVOWED/WAMP/Y
571267545404,ACC#00006,USD,-17444.02,CR,2023-05-19,2023-05-18,VOLERY 4622729666FP,TUP 28T900304478166IFV /052/Y.M.P.
274809049304,ACC#00009,USD,-56596244.85,CR,2023-05-19,2023-05-18,VOLERY 4623213666FP,TUP 4IK8003086079C6REAVOWED/WAMP/Y
478412799385,ACC#00017,USD,1740418.78,DR,2023-05-19,2023-05-18,VOLERY 4623388666FP,TUP 28IK00304362266IFV /052/666066
9047867798,ACC#00044,USD,59430000.00,DR,2023-05-19,2023-05-18,VOLERY 4624580666FP,TUP V76V003094108C6REAVOWED/WAMP 9
796528317776,ACC#00067,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624523666FP,TUP V790003094171G6REAVOWED/WAMP 9
68188825406,ACC#00012,USD,56596941.34,DR,2023-05-19,2023-05-18,VOLERY 4624284666FP,TUP 517400305788266REAVOWED/WAMP 9
758971858640,ACC#00030,USD,-400000.00,CR,2023-05-19,2023-05-18,322756AL61324947 2730566673VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
329698380667,ACC#00051,USD,59430000.00,DR,2023-05-19,2023-05-18,VOLERY 4624584666FP,TUP V708003094108K6REAVOWED/WAMP 9
514021562161,ACC#00022,USD,-1371508.00,CR,2023-05-19,2023-05-18,ICHTHYIZATION 6022569674WT,POTSTICK FEW GIRE DP 06681-6660
274442170701,ACC#00007,USD,-332954752.20,CR,2023-05-19,2023-05-18,V866069867333807 5809166674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
192090367050,ACC#00021,USD,58061722.60,DR,2023-05-19,2023-05-18,VOLERY 4624288666FP,TUP 5161003053859Q6REAVOWED/WAMP 9
345113351382,ACC#00007,USD,46397452.37,DR,2023-05-19,2023-05-18,V863921467415045 5212066674VI,
592167100166,ACC#00119,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624294666FP,TUP V0Q4003094100N6REAVOWED/WAMP 9
578114427960,ACC#00007,USD,-1614844.40,CR,2023-05-19,2023-05-18,0648LT66576 3314966674XD,N2UM FVT NOTCHING STRICKS IMPALM U
400609377498,ACC#00003,USD,-8921200.00,CR,2023-05-19,2023-05-18,VOLERY 4623570666FP,TUP V58500309496466REAVOWED/WAMP/C
849744828224,ACC#00037,USD,-400000.00,CR,2023-05-19,2023-05-18,322756AL61324941 2784766673VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
404955732970,ACC#00024,USD,55115500.00,DR,2023-05-19,2023-05-18,VOLERY 4624557666FP,TUP V7DU003094174X6REAVOWED/WAMP 9
565053459331,ACC#00001,USD,-25786288.38,CR,2023-05-19,2023-05-18,VOLERY 4623209666FP,TUP 500X00305644466EU AS UDV/GROOT
986858387584,ACC#00126,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624502666FP,TUP V0KI003094100POGONOTOMY/WAMP 9
918497749193,ACC#00013,USD,885189.64,DR,2023-05-19,2023-05-18,VOLERY 4624960666FP,TUP V91700305951966EU AS UDV/MINOR
124596233472,ACC#00006,USD,3941486351.00,DR,2023-05-19,2023-05-18,P686016827413712 5440866674VI,
843164445880,ACC#00002,USD,119940.40,DR,2023-05-19,2023-05-18,32566DTLD6 2787566673VI,
454116244718,ACC#00010,USD,1181690.00,DR,2023-05-19,2023-05-18,V472010197419209 5228466674VI,
523360231119,ACC#00012,USD,44972900.00,DR,2023-05-19,2023-05-18,VOLERY 4624555666FP,TUP V7Q2003094175C6REAVOWED/WAMP 9
260067501433,ACC#00011,USD,-62400.00,CR,2023-05-19,2023-05-18,L9HZ3GS 5523766674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
913526466604,ACC#00012,USD,-487462.32,CR,2023-05-19,2023-05-18,322746AL68156457 2787866673VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
523244073805,ACC#00018,USD,-3924924.00,CR,2023-05-19,2023-05-18,UVA9126666116171 4848366674MT,UNPARTOOK TYPY MENT Q-0706 ERICIUS
252094464703,ACC#00023,USD,-40000000.00,CR,2023-05-19,2023-05-17,V803619067432116 6009066674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
780497555758,ACC#00133,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624562666FP,TUP V0C0003094100I6REAVOWED/WAMP 9
352791369483,ACC#00067,USD,-50200000.00,CR,2023-05-19,2023-05-18,VOLERY 4623502666FP,TUP 57T1003053834U6REAVOWED/WAMP/Y
18925370174,ACC#00016,USD,-2592020.53,CR,2023-05-19,2023-05-11,JOE066074-666171 L-7127166674LL,UPCLOSER SAUNT TYPY DE - ELUVIA CC
856773429616,ACC#00047,USD,-58045916.94,CR,2023-05-19,2023-05-18,VOLERY 4624188666FP,TUP 5767003051519Y6REAVOWED/SLIME
91856901669,ACC#00025,USD,50371094.25,DR,2023-05-19,2023-05-18,VOLERY 4624579666FP,TUP 5795003053884X6REAVOWED/WAMP 9
441548467467,ACC#00044,USD,400000.00,DR,2023-05-19,2023-05-18,32566DTLHH 2789666673VI,
474557980455,ACC#00074,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624524666FP,TUP V797003094171U6REAVOWED/WAMP 9
195800491151,ACC#00011,USD,-996.47,CR,2023-05-19,2023-05-18,322756AL61326803 9678966674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
451175605412,ACC#00019,USD,-327457.40,CR,2023-05-19,2023-05-18,VOLERY 4622102666FP,TUP 22V100302069166IFV /3031/YUO M
605741021474,ACC#00091,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623232666FP,TUP 57C2003053888U6REAVOWED/WAMP/Y
292341927351,ACC#00074,USD,-50200000.00,CR,2023-05-19,2023-05-18,VOLERY 4623425666FP,TUP 57T4003053834G6REAVOWED/WAMP/Y
790680255786,ACC#00045,USD,1000000.00,DR,2023-05-19,2023-05-18,32566DTMQ0 2784166673VI,
893321610653,ACC#00017,USD,922190.00,DR,2023-05-19,2023-05-18,VOLERY 4623317666FP,TUP 29Q500302907766IFV /052/666066
580236311404,ACC#00010,USD,-471000.00,CR,2023-05-19,2023-05-18,VOLERY 3844366674JJ,Y.M. TONITE PANTOPOD HURA. SKIDDER
573210152943,ACC#00015,USD,-1721043.00,CR,2023-05-19,2023-05-18,VOLERY 4622733666FP,TUP 06T7100302965066IFV /052 74510
711376465882,ACC#00005,USD,2250.32,DR,2023-05-19,2023-05-18,32566DTLAU 2782966673VI,
514740784390,ACC#00025,USD,-1275.60,CR,2023-05-19,2023-05-18,322756AL61326046 9672266674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
703374557083,ACC#00003,USD,1516000.00,DR,2023-05-19,2023-05-18,VOLERY 4624592666FP,TUP V58600309439866REAVOWED/WAMP 9
596380187868,ACC#00008,USD,17296385.54,DR,2023-05-19,2023-05-18,WADGE536OHV06 5933066674VI,
617439700039,ACC#00018,USD,222069.28,DR,2023-05-19,2023-05-18,VOLERY 4623371666FP,TUP 295800302289666IFV /052/666066
830851996127,ACC#00016,USD,-1182387.58,CR,2023-05-19,2023-05-18,VOLERY 4623266666FP,TUP 517900305478466REAVOWED/WAMP/C
33260640084,ACC#00081,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624520666FP,TUP V75X003094171P6REAVOWED/WAMP 9
856034000358,ACC#00008,USD,-18885963.96,CR,2023-05-19,2023-05-18,VOLERY 4623262666FP,TUP 518C00305516566REAVOWED/WAMP/Y
295991245471,ACC#00009,USD,-39939.02,CR,2023-05-19,2023-05-18,322756AL61344305 5240866674VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
348018118147,ACC#00098,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623242666FP,TUP 57Q0003053888I6REAVOWED/WAMP/Y
664063307089,ACC#00140,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624501666FP,TUP V0C2003094100RODINESQUE/WAMP 9
150469660322,ACC#00016,USD,-28116.21,CR,2023-05-19,2023-05-18,VOLERY 4622798666FP,TUP 236X00304578466IFV /052/Y.M.P.
335742605100,ACC#00015,USD,2365685.30,DR,2023-05-19,2023-05-18,VOLERY 4624248666FP,TUP 507300305063566REAVOWED/VVV 90
477412986089,ACC#00088,USD,55546200.00,DR,2023-05-19,2023-05-18,VOLERY 4624543666FP,TUP V752003094171Y6REAVOWED/WAMP 9
48241814287,ACC#00105,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623238666FP,TUP 57C8003053888Z6REAVOWED/WAMP/Y
280135154252,ACC#00058,USD,59430000.00,DR,2023-05-19,2023-05-18,VOLERY 4624589666FP,TUP V702003094108U6REAVOWED/WAMP 9
142946464332,ACC#00018,USD,44980.24,DR,2023-05-19,2023-05-18,V352619057419209 5228666674VI,
458334319502,ACC#00147,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624560666FP,TUP V0LR003094100L6REAVOWED/WAMP 9
12727209173,ACC#00022,USD,31977664.40,DR,2023-05-19,2023-05-18,VOLERY 4624522666FP,TUP V791003094171I6REAVOWED/WAMP 9
200584481539,ACC#00004,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624252666FP,TUP V0CV003094100X6REAVOWED/WAMP 9
778835521996,ACC#00003,USD,-53356.17,CR,2023-05-19,2023-05-18,322746AL68128779 2787966673VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
784814972678,ACC#00022,USD,43689709.60,DR,2023-05-19,2023-05-18,VOLERY 4624281666FP,TUP 516000305382366REAVOWED/WAMP 9
20389599982,ACC#00024,USD,-1221000000.00,CR,2023-05-19,2023-05-18,VOLERY 6668666674XY,UPCLOSER SAUNT TYPY DE - ELUVIA CC
622548604175,ACC#00016,USD,449637.00,DR,2023-05-19,2023-05-18,VOLERY 4623376666FP,TUP 06T0900302965C66IFV /2731/7451
369004636569,ACC#00020,USD,-362194.80,CR,2023-05-19,2023-05-18,VOLERY 4622166666FP,TUP 238600304588466IFV /052/Y.M.P.
805688825671,ACC#00018,USD,-56865698.40,CR,2023-05-19,2023-05-18,VIP9126666116179 4562366674MT,UNPARTOOK TYPY MENT Q-0706 ERICIUS
246328820218,ACC#00011,USD,50542100.00,DR,2023-05-19,2023-05-18,VOLERY 4624564666FP,TUP V0C6003094100O6REAVOWED/WAMP 9
175260537324,ACC#00003,USD,2410120.00,DR,2023-05-19,2023-05-18,VOLERY 4624595666FP,TUP V58700309448266REAVOWED/WAMP 9
515545210615,ACC#00112,USD,-50542182.76,CR,2023-05-19,2023-05-18,VOLERY 4623231666FP,TUP 57C1003053888V6REAVOWED/WAMP/Y
923667597932,ACC#00017,USD,-122812.35,CR,2023-05-19,2023-05-18,VOLERY 4622178666FP,TUP V29000308111366IFV /967/LX1334
