external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
491317901928,ACC#00001,USD,50667900.00,DR,2023-05-25,2023-05-24,VOLERY 4005120666FP,TUP 00705003780550C6REAVOWED/WAMP
766325678553,ACC#00001,USD,217965.28,DR,2023-05-25,2023-05-24,VOLERY 4004322666FP,TUP 2XY500370432666IFV /960/130097
409435472696,ACC#00001,USD,50563103.48,DR,2023-05-25,2023-05-24,VOLERY 4005804666FP,TUP 2C6500370162366REAVOWED/TH/HUM
212644210877,ACC#00001,USD,-2687385.98,CR,2023-05-25,2023-05-24,VOLERY 4005521666FP,TUP 2VL100376418166IFV /052/Y.M.P.
362681195172,ACC#00001,USD,-1513373.44,CR,2023-05-25,2023-05-24,VOLERY 4002149666FP,TUP 532600371008566REAVOWED/WAMP/C
951296455695,ACC#00001,USD,9212657.16,DR,2023-05-25,2023-05-24,V843859266044929 4269266617VI,
831671671077,ACC#00001,USD,325807.04,DR,2023-05-25,2023-05-24,VIP9126666117719 4333666617VI,
390197810842,ACC#00001,USD,-59428576.08,CR,2023-05-25,2023-05-24,VOLERY 4002182666FP,TUP 58RN003716052P6REAVOWED/WAMP/Y
73280136918,ACC#00001,USD,-121470.00,CR,2023-05-25,2023-05-24,VOLERY 0891866617MT,Y M TONITE ETHERIFIES EFI ELUVIA O
604452145009,ACC#00001,USD,-43726100.00,CR,2023-05-25,2023-05-24,VOLERY 4002150666FP,TUP 000DU003780546Q6REAVOWED/WAMP/
482843363894,ACC#00001,USD,-4000000.00,CR,2023-05-25,2023-05-24,V814835267581153 3109466617VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
520284333712,ACC#00001,USD,40000000.00,DR,2023-05-25,2023-05-24,VOLERY 4005182666FP,TUP 000KR003780543C6REAVOWED/WAMP
483377950042,ACC#00001,USD,21847731.16,DR,2023-05-25,2023-05-24,VOLERY 4005809666FP,TUP 0055400378702566REAVOWED/PFC/N
641044704217,ACC#00001,USD,-50542491.63,CR,2023-05-25,2023-05-24,VOLERY 4002171666FP,TUP 58T4003716022U6REAVOWED/WAMP/Y
940300023352,ACC#00001,USD,1270637.77,DR,2023-05-25,2023-05-24,V472999516014198 3803066617VI,
725482394953,ACC#00001,USD,-8000000.00,CR,2023-05-25,2023-05-24,VOLERY 3366566617VI,UPCLOSER SAUNT TYPY ADWARD ADWARD
