external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
322652170397,ACC#00024,USD,4864.40,DR,2023-04-06,2023-04-05,VOLERY 3292290666FP,TUP 0RM3966666666666IFV /TRAPNESTS
971886839438,ACC#00048,USD,50579000.00,DR,2023-04-06,2023-04-05,VOLERY 3292229666FP,TUP 0C2SF00855280C66IFV /052/66669
954897222506,ACC#00004,USD,1439000.00,DR,2023-04-06,2023-04-05,VOLERY 3292427666FP,TUP 2TUG00859495866IFV /965/693495
619343205417,ACC#00004,USD,-71157.37,CR,2023-04-06,2023-04-05,VOLERY 3299790666FP,TUP 232X00896746266IFV /052/Y.M.P.
652622999674,ACC#00017,USD,-1194040.80,CR,2023-04-06,2023-04-05,VOLERY 3299773666FP,TUP 235400896726266IFV /052/Y.M.P.
990137237969,ACC#00055,USD,50579000.00,DR,2023-04-06,2023-04-05,VOLERY 3292291666FP,TUP 4PF900855280866IFV /052/666690
563427430419,ACC#00008,USD,-1229765.53,CR,2023-04-06,2023-04-05,322746AL68174251 8274866183VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
439921941849,ACC#00011,USD,-819063.73,CR,2023-04-06,2023-04-05,VOLERY 3295723666FP,TUP 587400890361366EU AS UDV/LEUMA
644223730582,ACC#00037,USD,169813.52,DR,2023-04-06,2023-04-05,VOLERY 3292275666FP,TUP 52T300897047566IFV /938/ELAN53
844529076768,ACC#00039,USD,84031.14,DR,2023-04-06,2023-04-05,VOLERY 3292273666FP,TUP 52T700897047266IFV /7449/77769
1893394140,ACC#00019,USD,3600000.00,DR,2023-04-06,2023-04-05,URBD-2DPQJJ 2275766185VI,
766993255824,ACC#00038,USD,-59428427.52,CR,2023-04-06,2023-04-05,VOLERY 3295750666FP,TUP 5441008905608C6REAVOWED/WAMP/Y
161101994307,ACC#00020,USD,-886.60,CR,2023-04-06,2023-04-05,LARYNGEAL 0290369185WT,ALL TYPY AS FEW GIRE INCHER FEW BI
825752293088,ACC#00027,USD,840311.46,DR,2023-04-06,2023-04-05,VOLERY 3292240666FP,TUP 0994C00897419866IFV /938/06918
841251438587,ACC#00059,USD,41842600.00,DR,2023-04-06,2023-04-05,VOLERY 3295901666FP,TUP 05Q2Q008972376Z6REAVOWED/WAMP
805611218391,ACC#00016,USD,333009.06,DR,2023-04-06,2023-04-05,32566W2G2V 8517966183VI,
447909611485,ACC#00012,USD,-74827.27,CR,2023-04-06,2023-04-05,VOLERY 3299723666FP,TUP 238100896789566IFV /052/Y.M.P.
538983688621,ACC#00012,USD,220000.00,DR,2023-04-06,2023-04-05,URBD-2DPEJB 2214366185VI,
941432583636,ACC#00003,USD,382505890.00,DR,2023-04-06,2023-04-05,P645350150810872 4053066185VI,
171330010626,ACC#00013,USD,-1243000.00,CR,2023-04-06,2023-04-05,ICHTHYIZATION 3529169185WT,POTSTICK FEW GIRE DP 06681-6660
264321618762,ACC#00018,USD,-882571.63,CR,2023-04-06,2023-04-05,322756AL61372179 8587366183VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
98038572636,ACC#00046,USD,84031.14,DR,2023-04-06,2023-04-05,VOLERY 3292200666FP,TUP 52VG00897039466IFV /7137/06662
943226874260,ACC#00014,USD,-49050.91,CR,2023-04-06,2023-04-05,3726966661141287 8427866183VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
314920990311,ACC#00022,USD,-296847375.80,CR,2023-04-06,2023-04-05,VIP9126666102213 5838466185FW,UNPARTOOK TYPY MENT Q-0706 ERICIUS
430472691666,ACC#00011,USD,4586801.00,DR,2023-04-06,2023-04-05,SWEGO420UH 3913266185VI,
921067284229,ACC#00017,USD,-809957.74,CR,2023-04-06,2023-04-05,VOLERY 3299711666FP,TUP 235V00896723866IFV /6967/LX231
508271614371,ACC#00012,USD,-908990.93,CR,2023-04-06,2023-04-05,322756AL61316149 8587866183VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
34393115413,ACC#00028,USD,464239.98,DR,2023-04-06,2023-04-05,VOLERY 3292279666FP,TUP 52T400897041766IFV /7449/77632
963219361216,ACC#00003,USD,8163.85,DR,2023-04-06,2023-04-05,32566W2ETT 8271966183VI,
267342394161,ACC#00053,USD,84031.14,DR,2023-04-06,2023-04-05,VOLERY 3292237666FP,TUP 03WO600897041266IFV /992/QFEY/
105032476256,ACC#00017,USD,-87587.09,CR,2023-04-06,2023-04-05,VOLERY 3299719666FP,TUP 2X2100896170666IFV /6606/50698
485332480988,ACC#00012,USD,-286457.29,CR,2023-04-06,2023-04-05,TRANSILLUMINATOR 2422966185VI,Y.M. TONITE ETHERIFIES EFI JOQGE U
