external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
899319388973,ACC#00015,USD,-54257032.87,CR,2023-04-08,2023-04-07,VOLERY 3505322666FP,TUP 54C9008980117C6REAVOWED/WAMP/Y
859643621483,ACC#00013,USD,-998.80,CR,2023-04-08,2023-04-06,VOLERY 3569342666FP,TUP 0811966666666666IFV /IMPALM RC
314262218123,ACC#00013,USD,921597676.00,DR,2023-04-08,2023-04-07,P627253610414370 3755566136VI,
932777066173,ACC#00012,USD,-4941577.10,CR,2023-04-08,2023-04-07,VOLERY 2689666136XD,FEW EXALTE PL N/H/F URARI VEX HENG
748638706760,ACC#00008,USD,-506597.94,CR,2023-04-08,2023-04-07,VOLERY 3505356666FP,TUP 520300898049466REAVOWED/TEAD/M
60964180380,ACC#00005,USD,-422.47,CR,2023-04-08,2023-04-07,779726BW63120677 L-1200366189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
470016269585,ACC#00025,USD,-17362.23,CR,2023-04-08,2023-04-07,322746AL68198061 1210366189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
469071885557,ACC#00003,USD,17280190.59,DR,2023-04-08,2023-04-07,VOLERY 3509757666FP,TUP 4C7X00859550966REAVOWED/WAMP 9
346839198788,ACC#00009,USD,-17700.00,CR,2023-04-08,2023-04-07,322746AL68198670 1213566189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
436388967218,ACC#00033,USD,49029000.00,DR,2023-04-08,2023-04-07,VOLERY 3509107666FP,TUP LIZ4008982377C6REAVOWED/WAMP 9
522117505252,ACC#00015,USD,-9120.16,CR,2023-04-08,2023-04-07,322746AL68797586 1408666189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
246748770826,ACC#00010,USD,-211069.00,CR,2023-04-08,2023-04-07,322746AL68198654 1215866189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
433298705606,ACC#00002,USD,81705.00,DR,2023-04-08,2023-04-07,VOLERY 3505639666FP,TUP 542000859756C66IFV /052/666690
775050565993,ACC#00016,USD,500000.00,DR,2023-04-08,2023-04-07,V358290340413687 3706266136VI,
791554396050,ACC#00030,USD,5938715.14,DR,2023-04-08,2023-04-07,VOLERY 3509797666FP,TUP T1T000891451666REAVOWED/WAMP 1
906952314595,ACC#00015,USD,1281006.12,DR,2023-04-08,2023-04-07,VOLERY 3505644666FP,TUP 291500897763466IFV /938/PALA97
146606148387,ACC#00083,USD,46800000.00,DR,2023-04-08,2023-04-07,VOLERY 3509116666FP,TUP KVI6008982380V6REAVOWED/WAMP 9
63315842836,ACC#00015,USD,-2095084.52,CR,2023-04-08,2023-04-07,VOLERY 3505328666FP,TUP 544900891581666REAVOWED/WAMP/C
576014721589,ACC#00017,USD,98543.32,DR,2023-04-08,2023-04-07,VOLERY 3505620666FP,TUP 298100897762666IFV /938/ODBK63
275642070140,ACC#00090,USD,46800000.00,DR,2023-04-08,2023-04-07,VOLERY 3509175666FP,TUP GENL008982380Q6REAVOWED/WAMP 9
442159953757,ACC#00013,USD,5309097.24,DR,2023-04-08,2023-04-07,VOLERY 3509758666FP,TUP 22T000890847866REAVOWED/TEAD/C
144260080652,ACC#00018,USD,13635.72,DR,2023-04-08,2023-04-07,VOLERY 3505658666FP,TUP 2IVV00891069766IFV /052/666690
817876699585,ACC#00040,USD,49029000.00,DR,2023-04-08,2023-04-07,VOLERY 3509105666FP,TUP YALD008982377V6REAVOWED/WAMP 9
776087831050,ACC#00011,USD,-3011.07,CR,2023-04-08,2023-04-07,779726BW63126422 L-1201366189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
928972787720,ACC#00019,USD,513884.70,DR,2023-04-08,2023-04-07,VIP9126666105576 4106266136VI,
825524514639,ACC#00003,USD,-5636795.00,CR,2023-04-08,2023-04-07,VOLERY 3505396666FP,TUP KVV800898231366REAVOWED/WAMP/Y
322514078750,ACC#00047,USD,49029000.00,DR,2023-04-08,2023-04-07,VOLERY 3509108666FP,TUP LIZ9008982377X6REAVOWED/WAMP 9
290671110865,ACC#00083,USD,-41842670.57,CR,2023-04-08,2023-04-07,VOLERY 3505408666FP,TUP 53V6008912439Y6REAVOWED/WAMP/Y
97586926564,ACC#00023,USD,35919.10,DR,2023-04-08,2023-04-07,VOLERY 3505645666FP,TUP 291X00897763266IFV /965/692906
471691261872,ACC#00090,USD,-41842670.57,CR,2023-04-08,2023-04-07,VOLERY 3505470666FP,TUP 53V2008912439F6REAVOWED/WAMP/Y
405830660338,ACC#00008,USD,93777.20,DR,2023-04-08,2023-04-07,VOLERY 3505698666FP,TUP 2KUI00891005466IFV /052/666690
569354771323,ACC#00019,USD,17674754.73,DR,2023-04-08,2023-04-07,VOLERY 3509756666FP,TUP 4C7900859556966REAVOWED/WAMP 9
577349371155,ACC#00097,USD,-41842670.57,CR,2023-04-08,2023-04-07,VOLERY 3505406666FP,TUP 53VU008912439V6REAVOWED/WAMP/Y
620076351871,ACC#00017,USD,-670822.70,CR,2023-04-08,2023-04-07,VOLERY 3505349666FP,TUP 544700891572466REAVOWED/WAMP/C
156790019545,ACC#00006,USD,31761.33,DR,2023-04-08,2023-04-07,32566W994C 1272366189VI,
111276681006,ACC#00001,USD,-1078725.62,CR,2023-04-08,2023-04-07,V458383360035556 8558266136VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
900011109400,ACC#00007,USD,1705305.00,DR,2023-04-08,2023-04-07,URBD-2GORKI 4138066136VI,
226371137021,ACC#00008,USD,-260035.97,CR,2023-04-08,2023-04-07,322746AL68191987 1278866189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
544090361810,ACC#00024,USD,48775.79,DR,2023-04-08,2023-04-07,VOLERY 3505655666FP,TUP 2VL600891007666IFV /052/660690
445083919973,ACC#00018,USD,810000.00,DR,2023-04-08,2023-04-07,V358299500413638 3700666136VI,
522876291127,ACC#00097,USD,46800000.00,DR,2023-04-08,2023-04-07,VOLERY 3509179666FP,TUP KVVK008982380Z6REAVOWED/WAMP 9
142547521488,ACC#00013,USD,-93807.25,CR,2023-04-08,2023-04-07,4904966009437839 4649066136VI,DESINENT UPS FEW CITE FEW GIRE DP
365729260484,ACC#00104,USD,46800000.00,DR,2023-04-08,2023-04-07,VOLERY 3509137666FP,TUP KI07008982380T6REAVOWED/WAMP 9
980118535452,ACC#00010,USD,102995.71,DR,2023-04-08,2023-04-07,32566W999K 1213766189VI,
24964949282,ACC#00025,USD,17974.11,DR,2023-04-08,2023-04-07,32566W99U5 1216966189VI,
170097565824,ACC#00015,USD,-2351.13,CR,2023-04-08,2023-04-07,779726BW63126250 L-1207666189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
186114823921,ACC#00019,USD,-886.38,CR,2023-04-08,2023-04-07,779726BW63126540 L-1201766189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
347516072178,ACC#00008,USD,12108695.20,DR,2023-04-08,2023-04-07,VOLERY 3509841666FP,TUP TRT800898225566REAVOWED/PFC/TH
350564036263,ACC#00110,USD,41790000.00,DR,2023-04-08,2023-04-07,VOLERY 3509794666FP,TUP XD56008982308V6REAVOWED/WAMP 9
152549658627,ACC#00004,USD,-2256417.30,CR,2023-04-08,2023-04-07,VOLERY 3509457666FP,TUP 291C00897763966IFV /6992/Q5W9
114506570113,ACC#00017,USD,-39624.10,CR,2023-04-08,2023-04-07,GYNOMONOECISM 0044666189VI,JO TONITE SAUNT TYPY GLORIETTE BIT
201034705667,ACC#00019,USD,45768000.00,DR,2023-04-08,2023-04-07,VOLERY 3509140666FP,TUP 064V8008985746Q6REAVOWED/WAMP
567024668730,ACC#00096,USD,-44175686.62,CR,2023-04-08,2023-04-07,VOLERY 3505336666FP,TUP 5465008912448V6REAVOWED/WAMP/Y
603040287479,ACC#00021,USD,7526.35,DR,2023-04-08,2023-04-07,32566W99UR 1280666189VI,
251963439703,ACC#00007,USD,-11815.04,CR,2023-04-08,2023-04-07,322746AL68191525 1217666189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
351997630341,ACC#00023,USD,-1919868.15,CR,2023-04-08,2023-04-07,VOLERY 3505320666FP,TUP 544300891515266REAVOWED/WAMP/C
600040974081,ACC#00003,USD,58840.50,DR,2023-04-08,2023-04-07,VOLERY 3505629666FP,TUP 2X3200897426766IFV /052/666690
850190420230,ACC#00010,USD,-390937.13,CR,2023-04-08,2023-04-07,VOLERY 3509726666FP,TUP 07RTE66666666666REAVOWED/FIE/X
447249294912,ACC#00017,USD,-1000000.00,CR,2023-04-08,2023-04-07,V216360660335030 3258866136VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
182838451374,ACC#00024,USD,-47248696.43,CR,2023-04-08,2023-04-07,VOLERY 3505347666FP,TUP 5408008912445Q6REAVOWED/WAMP/Y
719470966867,ACC#00015,USD,17881020.00,DR,2023-04-08,2023-04-07,MG89167156M600MK 3777866136VI,
643193167081,ACC#00025,USD,-49328.12,CR,2023-04-08,2023-04-07,322746AL68128657 4754266136VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
190783657080,ACC#00038,USD,54523800.00,DR,2023-04-08,2023-04-07,VOLERY 3509149666FP,TUP 0698766666666666REAVOWED/WAMP
882801229485,ACC#00103,USD,-44175686.62,CR,2023-04-08,2023-04-07,VOLERY 3505346666FP,TUP 5407008912448H6REAVOWED/WAMP/Y
352523856287,ACC#00003,USD,-7627.75,CR,2023-04-08,2023-04-07,VOLERY 3509494666FP,TUP 0729466666666666IFV /FICKLEST
466033486194,ACC#00117,USD,41790000.00,DR,2023-04-08,2023-04-07,VOLERY 3509168666FP,TUP XD55008982308K6REAVOWED/WAMP 9
875566051838,ACC#00013,USD,-333.16,CR,2023-04-08,2023-04-07,779726BW63126586 L-1207566189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
953556860520,ACC#00015,USD,98514.26,DR,2023-04-08,2023-04-07,VOLERY 3505624666FP,TUP 29T200897706266IFV /965/530329
7727387936,ACC#00017,USD,2027958.37,DR,2023-04-08,2023-04-07,MG15944429M600MK 3241666136VI,
839076965277,ACC#00015,USD,-2850.00,CR,2023-04-08,2023-04-07,VOLERY 4797566136FW,ING JANT STERNAL TYPY EFI MOULLEEN
273711958758,ACC#00020,USD,-4033906.05,CR,2023-04-08,2023-04-07,VOLERY 3505467666FP,TUP 57KI00891197466REAVOWED/WAMP/N
356979137618,ACC#00045,USD,54523800.00,DR,2023-04-08,2023-04-07,VOLERY 3509144666FP,TUP 0691V66666666666REAVOWED/WAMP
387341950002,ACC#00013,USD,4318171.60,DR,2023-04-08,2023-04-07,MG65214306M600MK 3512766136VI,
856081834399,ACC#00025,USD,38198.91,DR,2023-04-08,2023-04-07,32566W94VU 1404666189VI,
961572820728,ACC#00012,USD,1286200.00,DR,2023-04-08,2023-04-07,VOLERY 3509186666FP,TUP JUS200898238166REAVOWED/WAMP 9
324189586898,ACC#00001,USD,-3411000.00,CR,2023-04-08,2023-04-07,VOLERY 6750866136RN,UPCLOSER ANOETIC ONTOLOGIES JANT H
677947123021,ACC#00010,USD,31149.94,DR,2023-04-08,2023-04-07,VOLERY 3505694666FP,TUP 2NA600891005966IFV /052/666690
756465832435,ACC#00052,USD,54523800.00,DR,2023-04-08,2023-04-07,VOLERY 3509128666FP,TUP 06JR3008985887N6REAVOWED/WAMP
702134263654,ACC#00008,USD,-32088.96,CR,2023-04-08,2023-04-07,VOLERY 8312066136MT,Y M TONITE ETHERIFIES EFI ELUVIA O
782894400992,ACC#00023,USD,-2552003.18,CR,2023-04-08,2023-04-07,VOLERY 3509454666FP,TUP 298200897762866IFV /6938/PALA9
926682207713,ACC#00017,USD,-51831398.44,CR,2023-04-08,2023-04-07,VOLERY 3505375666FP,TUP 4C0X00859525666REAVOWED/WAMP/Y
133134161056,ACC#00005,USD,-461537.56,CR,2023-04-08,2023-04-07,VOLERY 3509442666FP,TUP 44Q500859750866IFV /6967/LX231
497254677676,ACC#00059,USD,54523800.00,DR,2023-04-08,2023-04-07,VOLERY 3509120666FP,TUP 0698866666666666REAVOWED/WAMP
50096011031,ACC#00005,USD,2851104.35,DR,2023-04-08,2023-04-07,VOLERY 3509721666FP,TUP 4C0200859523566REAVOWED/WAMP 9
967303965171,ACC#00010,USD,-27283.00,CR,2023-04-08,2023-04-07,322746AL68198762 1210266189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
702047463832,ACC#00002,USD,243135.20,DR,2023-04-08,2023-04-07,008903553-767-0 3572566136VI,
653759251441,ACC#00014,USD,-57302561.94,CR,2023-04-08,2023-04-07,VOLERY 3505348666FP,TUP 5404008912445C6REAVOWED/WAMP/Y
447836174043,ACC#00011,USD,-550970.00,CR,2023-04-08,2023-04-07,1525366617501185 3221466136VI,LO JO TONITE POLENTAS DISNEY BALAT
203524314897,ACC#00104,USD,-41842670.57,CR,2023-04-08,2023-04-07,VOLERY 3505403666FP,TUP 53V0008912439E6REAVOWED/WAMP/Y
601329360980,ACC#00001,USD,-132564221.10,CR,2023-04-08,2023-04-07,2924566634822859 1452266189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
643483814720,ACC#00016,USD,-14689640.85,CR,2023-04-08,2023-04-07,VOLERY 3505476666FP,TUP 53V4008912439M6REAVOWED/WAMP/Y
350592294940,ACC#00014,USD,-1496.66,CR,2023-04-08,2023-04-07,779726BW63126569 L-1203466189VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
712407984176,ACC#00022,USD,-9120.16,CR,2023-04-08,2023-04-07,322746AL68797588 1443066189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
65371039927,ACC#00024,USD,-399957.90,CR,2023-04-08,2023-04-07,322746AL68198696 1219266189VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
156353901009,ACC#00024,USD,79100000.00,DR,2023-04-08,2023-04-07,VOLERY 3509125666FP,TUP 06IB666666666666REAVOWED/WAMP
993452941640,ACC#00025,USD,16329005.70,DR,2023-04-08,2023-04-07,VOLERY 3509129666FP,TUP 573T00891770866EU AS UDV/LEUMA
135992302508,ACC#00006,USD,-342175.36,CR,2023-04-08,2023-04-07,4904966065267307 4645466136VI,DESINENT UPS FEW CITE FEW GIRE DP
642513600347,ACC#00024,USD,-12355484.80,CR,2023-04-08,2023-04-07,VOLERY 3509450666FP,TUP 291Q00897763566IFV /6967/LX231
110358744153,ACC#00005,USD,-10332.96,CR,2023-04-08,2023-04-07,VOLERY 3509445666FP,TUP 276600890649066IFV /052/Y.M.P.
482955048172,ACC#00008,USD,-2566452.84,CR,2023-04-08,2023-04-07,VOLERY 3509458666FP,TUP 291V00897764066IFV /6938/PALA9
862701684840,ACC#00023,USD,-570000.00,CR,2023-04-08,2023-04-07,ICHTHYIZATION 4237066136XD,LSC EIDE GREENWEED AIRY (COCK BLK
