external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
365100049139,ACC#00012,USD,104405.90,DR,2023-04-21,2023-04-20,32566DJYI0 3865366147VI,
953042504844,ACC#00034,USD,1678000.00,DR,2023-04-21,2023-04-20,V633044767914672 4539966141VI,
350126079230,ACC#00096,USD,-50603061.16,CR,2023-04-21,2023-04-20,VOLERY 3593210666FP,TUP 51C6008995256C6REAVOWED/WAMP/Y
41234167232,ACC#00011,USD,33637000.00,DR,2023-04-21,2023-04-20,VOLERY 3594753666FP,TUP LEU8003661748O6REAVOWED/WAMP 9
172338302391,ACC#00104,USD,45000000.00,DR,2023-04-21,2023-04-20,VOLERY 3594168666FP,TUP DG6Q003661724E6REAVOWED/WAMP 9
503462350578,ACC#00019,USD,280000.00,DR,2023-04-21,2023-04-20,URBD-2R2OTO 2441966141VI,
354702800090,ACC#00003,USD,1078798.14,DR,2023-04-21,2023-04-20,VOLERY 3593032666FP,TUP 586600895331666IFV /7449/02755
628578015368,ACC#00111,USD,45000000.00,DR,2023-04-21,2023-04-20,VOLERY 3594162666FP,TUP DG6T003661724Y6REAVOWED/WAMP 9
143441087306,ACC#00002,USD,58092605.81,DR,2023-04-21,2023-04-20,VOLERY 3594746666FP,TUP 51LR00899525766REAVOWED/WAMP 9
627543382481,ACC#00118,USD,45000000.00,DR,2023-04-21,2023-04-20,VOLERY 3594166666FP,TUP DG62003661724C6REAVOWED/WAMP 9
413614367782,ACC#00009,USD,2158403.88,DR,2023-04-21,2023-04-20,VOLERY 3594741666FP,TUP CASA00894728366POTSTICK UDV/PR
643141421403,ACC#00015,USD,-10797801.32,CR,2023-04-21,2023-04-20,VOLERY 3593455666FP,TUP 2WO500895290366EU AS UDV/YARAY
403727812829,ACC#00144,USD,-54179321.20,CR,2023-04-21,2023-04-20,VOLERY 3593264666FP,TUP 51C3008995221C6REAVOWED/WAMP/Y
489175049437,ACC#00103,USD,-50603061.16,CR,2023-04-21,2023-04-20,VOLERY 3593212666FP,TUP 51C4008995256E6REAVOWED/WAMP/Y
698447636680,ACC#00011,USD,-6763.08,CR,2023-04-21,2023-04-12,3726966668543851 2503866141VI,DESINENT UPS FEW CITE FEW GIRE DP
583173752111,ACC#00012,USD,681290.00,DR,2023-04-21,2023-04-20,V638405367914672 4539266141VI,
393867270743,ACC#00004,USD,-28413.83,CR,2023-04-21,2023-04-20,779726BW63795408 L-3156866147VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
181021066999,ACC#00021,USD,-716660.00,CR,2023-04-21,2023-04-20,V638833667187518 4461766141VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
508571506292,ACC#00110,USD,-50603061.16,CR,2023-04-21,2023-04-20,VOLERY 3593213666FP,TUP 51C8008995256Z6REAVOWED/WAMP/Y
825927747631,ACC#00010,USD,1390913.38,DR,2023-04-21,2023-04-20,VOLERY 3593033666FP,TUP 511900899583166IFV /06/601502C
776176771696,ACC#00014,USD,359.17,DR,2023-04-21,2023-04-20,VOLERY 3552245666FP,TUP FIE ORARY DYES 07/75/69
590579803341,ACC#00027,USD,6011031.54,DR,2023-04-21,2023-04-20,MG70210686M600MK 1919166147VI,
490900269940,ACC#00125,USD,45000000.00,DR,2023-04-21,2023-04-20,VOLERY 3594163666FP,TUP DG6C003661724N6REAVOWED/WAMP 9
360974095305,ACC#00022,USD,181.84,DR,2023-04-21,2023-04-20,RM196157-767-660 2871766141VI,
85087330299,ACC#00024,USD,-21773.50,CR,2023-04-21,2023-04-20,66785TWAY5ROMNEY 7736369141WT,FWD AI MADRASAH TECUMA MADRASAH BL
109388451951,ACC#00019,USD,57390600.00,DR,2023-04-21,2023-04-20,VOLERY 3594104666FP,TUP DG02003661756C6REAVOWED/WAMP 9
985495811501,ACC#00011,USD,1242798.18,DR,2023-04-21,2023-04-20,VOLERY 3593046666FP,TUP 54C800899980066IFV /052/667690
836695206565,ACC#00024,USD,-118457.00,CR,2023-04-21,2023-04-20,AHT9126666170297 7584866141XD,IYG TYPY EFI GLORIETTE 719977
941912759123,ACC#00021,USD,-3688000000.00,CR,2023-04-21,2023-04-20,66999608 2229166141VI,Y.M. TONITE QUETCH AUANTIC FULGOR
177947432837,ACC#00022,USD,10797801.32,DR,2023-04-21,2023-04-20,VOLERY 3594739666FP,TUP 2C3900895454866REAVOWED/WAMP 9
153232523374,ACC#00005,USD,-8436216.48,CR,2023-04-22,2023-04-21,VOLERY 3963967666FP,TUP 246800892003066IFV /052/Y.M.P.
678950855318,ACC#00011,USD,122750.68,DR,2023-04-22,2023-04-21,VOLERY 3963338666FP,TUP 514700366141566REAVOWED/WAMP 9
862816508100,ACC#00011,USD,-48966777.86,CR,2023-04-22,2023-04-21,VOLERY 3968265666FP,TUP 5115003661749V6REAVOWED/WAMP/Y
818904495052,ACC#00002,USD,400.00,DR,2023-04-22,2023-04-21,32566DH61L 9085066141VI,
249924968910,ACC#00013,USD,-7766902.00,CR,2023-04-22,2023-04-21,AHT9126666177207 3872066148XD,JO TONITE ETHERIFIES AUANTIC BOSOM
248456952883,ACC#00015,USD,1315230.38,DR,2023-04-22,2023-04-21,VOLERY 3968043666FP,TUP 515Q00366304866IFV /992/SL7X/6
785028049449,ACC#00019,USD,6009296.49,DR,2023-04-22,2023-04-21,32566DH893 0833566148VI,
383036983754,ACC#00021,USD,7396.20,DR,2023-04-22,2023-04-21,VOLERY 3968045666FP,TUP RENT00899679666IFV /06/667578C
749534865454,ACC#00005,USD,-7585528.70,CR,2023-04-22,2023-04-21,VOLERY 3968281666FP,TUP 514600366135166REAVOWED/WAMP/C
14918506043,ACC#00020,USD,25.00,DR,2023-04-22,2023-04-21,VOLERY 3594495666FP,TUP JQO CARD DYES 07/79/69
379676266926,ACC#00011,USD,6844.90,DR,2023-04-22,2023-04-21,IRGG-2R5REP 0846566148VI,
676084363324,ACC#00002,USD,132687.56,DR,2023-04-22,2023-04-21,MG15816731L600MK 2841866141VI,
511847661348,ACC#00021,USD,179174.73,DR,2023-04-22,2023-04-21,VOLERY 3963333666FP,TUP HIC000366753466EU AS UDV/OIG 9
184536916931,ACC#00019,USD,-46828366.70,CR,2023-04-22,2023-04-21,VOLERY 3963302666FP,TUP 57C9003667277C6REAVOWED/SLIME
669557631060,ACC#00018,USD,-4896642.43,CR,2023-04-22,2023-04-21,VOLERY 3968248666FP,TUP RN7C003668308V6REAVOWED/WAMP/Y
698217773505,ACC#00007,USD,6300.00,DR,2023-04-22,2023-04-21,32566DH0V7 9052666141VI,
289329533937,ACC#00019,USD,200.00,DR,2023-04-22,2023-04-21,VOLERY 3594528666FP,TUP FIE ORARY DYES 07/79/69
938862690432,ACC#00006,USD,-3749500.00,CR,2023-04-22,2023-04-21,VOLERY 3968224666FP,TUP 0601900360610466REAVOWED/WAMP/
745629671680,ACC#00003,USD,74674175.64,DR,2023-04-22,2023-04-21,V062487061687662 6584066148VI,
256770599760,ACC#00024,USD,457040431.00,DR,2023-04-22,2023-04-21,UVA9126666177211 0486666148VI,
490621740644,ACC#00016,USD,-116853.19,CR,2023-04-22,2023-04-21,GYNOMONOECISM 4485566141VI,JO TONITE SAUNT TYPY GLORIETTE BIT
342055701903,ACC#00012,USD,53051400.00,DR,2023-04-22,2023-04-21,VOLERY 3963406666FP,TUP V9Q1003669531M6REAVOWED/WAMP 9
192486073504,ACC#00015,USD,-12727.91,CR,2023-04-22,2023-04-21,779726BW63139658 L-0837866148VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
162788368593,ACC#00009,USD,44972900.00,DR,2023-04-22,2023-04-21,VOLERY 3963390666FP,TUP V939003669587U6REAVOWED/WAMP 9
234523504884,ACC#00016,USD,664290.84,DR,2023-04-22,2023-04-15,VOLERY L-6588166148HQ,VOICEPRINTS UTEROPEXIA TWANGING OG
580598537319,ACC#00016,USD,44972900.00,DR,2023-04-22,2023-04-21,VOLERY 3963351666FP,TUP V930003669587E6REAVOWED/WAMP 9
974717657436,ACC#00023,USD,-48736734.42,CR,2023-04-22,2023-04-21,VOLERY 3968200666FP,TUP 511Q003661721C6REAVOWED/WAMP/Y
515275194058,ACC#00005,USD,-275838.43,CR,2023-04-22,2023-04-21,VOLERY 3968226666FP,TUP 292200895939366REAVOWED/WAMP/Y
238782832607,ACC#00007,USD,-211.07,CR,2023-04-22,2023-04-20,779726BW63778948 L-3867966147VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
440070580816,ACC#00015,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963341666FP,TUP V593003669512V6REAVOWED/WAMP 9
816374204229,ACC#00006,USD,-59427833.24,CR,2023-04-22,2023-04-21,VOLERY 3968494666FP,TUP 517C003661743G6REAVOWED/WAMP/Y
760302378259,ACC#00022,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963345666FP,TUP V59C003669512K6REAVOWED/WAMP 9
566979643477,ACC#00025,USD,-2254473.30,CR,2023-04-22,2023-04-21,GYNOMONOECISM 0806566148VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
241087552874,ACC#00013,USD,-59427833.24,CR,2023-04-22,2023-04-21,VOLERY 3968256666FP,TUP 510T003661743C6REAVOWED/WAMP/Y
93238827849,ACC#00023,USD,44972900.00,DR,2023-04-22,2023-04-21,VOLERY 3963359666FP,TUP V932003669587Z6REAVOWED/WAMP 9
821481585973,ACC#00024,USD,2253547.20,DR,2023-04-22,2023-04-21,GYNOMONOECISM 0862766148VI,
984737603554,ACC#00025,USD,3180380.00,DR,2023-04-22,2023-04-21,VOLERY 3963416666FP,TUP V9FU00366959466REAVOWED/WAMP 9
464879098230,ACC#00011,USD,-45980.95,CR,2023-04-22,2023-04-21,ICHTHYIZATION 4584966148XD,SUBCONTINENT ENHEART
527886040348,ACC#00012,USD,-561900.44,CR,2023-04-22,2023-04-21,VOLERY 4811266148XD,FEW EXALTE PL N/H/F URARI VEX HENG
26621883146,ACC#00024,USD,107739.07,DR,2023-04-22,2023-04-21,GYNOMONOECISM 0832866148VI,
969120729721,ACC#00007,USD,31000000.00,DR,2023-04-22,2023-04-21,MG31906046M600MK 4537766141VI,
172988505707,ACC#00024,USD,-4601.13,CR,2023-04-22,2023-04-21,322746AL68130153 0988866148VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
209566629209,ACC#00030,USD,44972900.00,DR,2023-04-22,2023-04-21,VOLERY 3963358666FP,TUP V937003669587X6REAVOWED/WAMP 9
900745021478,ACC#00015,USD,4642799.85,DR,2023-04-22,2023-04-21,VOLERY 3963483666FP,TUP 295700895933666REAVOWED/WAMP 9
644876549164,ACC#00029,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963323666FP,TUP V97T003669512U6REAVOWED/WAMP 9
754068514673,ACC#00026,USD,-46828366.70,CR,2023-04-22,2023-04-21,VOLERY 3963309666FP,TUP 57HD003667277Q6REAVOWED/SLIME
879058272157,ACC#00024,USD,21853829.00,DR,2023-04-22,2023-04-21,VOLERY 3963479666FP,TUP V9V700366959066REAVOWED/WAMP 9
284714979611,ACC#00014,USD,-1469117.97,CR,2023-04-22,2023-04-21,VOLERY 3968280666FP,TUP 513X00366173566REAVOWED/WAMP/C
517880708331,ACC#00019,USD,53051400.00,DR,2023-04-22,2023-04-21,VOLERY 3963467666FP,TUP V9UT003669531E6REAVOWED/WAMP 9
808082200659,ACC#00010,USD,-48966424.20,CR,2023-04-22,2023-04-21,VOLERY 3968246666FP,TUP RN75003668308C6REAVOWED/WAMP/Y
410630213696,ACC#00004,USD,45867100.00,DR,2023-04-22,2023-04-21,VOLERY 3963472666FP,TUP V9DG003669554C6REAVOWED/WAMP 9
429632331504,ACC#00020,USD,-59427833.24,CR,2023-04-22,2023-04-21,VOLERY 3968498666FP,TUP 517C003661743P6REAVOWED/WAMP/Y
654624554886,ACC#00021,USD,2621948.03,DR,2023-04-22,2023-04-21,VOLERY 3963411666FP,TUP 294C00895933466REAVOWED/WAMP 9
539136563431,ACC#00023,USD,21000.00,DR,2023-04-22,2023-04-21,32566DHY0G 0437866148VI,
741911021773,ACC#00001,USD,-3945151.07,CR,2023-04-22,2023-04-21,VOLERY 3968287666FP,TUP 513T00366172066REAVOWED/WAMP/C
786008916590,ACC#00018,USD,232202.16,DR,2023-04-22,2023-04-21,32566DH4BB 6997566148VI,
489454629094,ACC#00027,USD,-59427833.24,CR,2023-04-22,2023-04-21,VOLERY 3968251666FP,TUP 5170003661743V6REAVOWED/WAMP/Y
573230394531,ACC#00021,USD,1300000.00,DR,2023-04-22,2023-04-21,MG46726096M600MK 6999166148VI,
858942612143,ACC#00019,USD,-1333729.29,CR,2023-04-22,2023-04-21,VOLERY 6118866148RN,Y M TONITE ETHERIFIES GAB MURREY X
158301643329,ACC#00007,USD,-57390688.57,CR,2023-04-22,2023-04-21,VOLERY 3968205666FP,TUP 5181003661750C6REAVOWED/WAMP/Y
267158614402,ACC#00019,USD,-4329677.18,CR,2023-04-22,2023-04-21,VOLERY 3963304666FP,TUP 514X00366120066REAVOWED/SLIME
164963127066,ACC#00020,USD,-337215.61,CR,2023-04-22,2023-04-21,QR676600098650Q 1787566148XD,JINSHANG TOPFILLED TYPY ELUVIA OBL
516436046207,ACC#00003,USD,394462.30,DR,2023-04-22,2023-04-21,MG19640515M600MK 2664066141VI,
898577044912,ACC#00015,USD,11765100.00,DR,2023-04-22,2023-04-21,VOLERY 3963334666FP,TUP V55900366957966REAVOWED/WAMP 9
632071908217,ACC#00026,USD,53051400.00,DR,2023-04-22,2023-04-21,VOLERY 3963399666FP,TUP V9C2003669531T6REAVOWED/WAMP 9
231643956607,ACC#00009,USD,-50654615.50,CR,2023-04-22,2023-04-21,VOLERY 3968279666FP,TUP 518T003661722E6REAVOWED/WAMP/Y
492746421875,ACC#00018,USD,-48966777.86,CR,2023-04-22,2023-04-21,VOLERY 3968206666FP,TUP 511C003661749Z6REAVOWED/WAMP/Y
616506949240,ACC#00017,USD,1510.00,DR,2023-04-22,2023-04-21,IRGG-2R5KDY 0841466148VI,
113285347227,ACC#00018,USD,22436.57,DR,2023-04-22,2023-04-21,VOLERY 3968040666FP,TUP 56C800899919966IFV /052/666690
593398950213,ACC#00004,USD,45768431.71,DR,2023-04-22,2023-04-21,VOLERY 3963337666FP,TUP 511V00366172366REAVOWED/WAMP 9
607704441186,ACC#00034,USD,-59427833.24,CR,2023-04-22,2023-04-21,VOLERY 3968497666FP,TUP 5175003661743U6REAVOWED/WAMP/Y
197443328221,ACC#00003,USD,7921091.21,DR,2023-04-22,2023-04-21,VOLERY 3963412666FP,TUP 292000895932266REAVOWED/WAMP 9
628047534869,ACC#00012,USD,54863.30,DR,2023-04-22,2023-04-21,32566DH409 6955366148VI,
306873138515,ACC#00005,USD,-4223594.50,CR,2023-04-22,2023-04-21,VOLERY 3968204666FP,TUP 5180003661750X6REAVOWED/WAMP/Y
226716485608,ACC#00013,USD,-1754033.27,CR,2023-04-22,2023-04-21,VOLERY 3968286666FP,TUP 513C00366178966REAVOWED/WAMP/C
990910781753,ACC#00036,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963328666FP,TUP V97X003669512I6REAVOWED/WAMP 9
54744154041,ACC#00020,USD,4.78,DR,2023-04-22,2023-04-21,32566DH6H2 9048966141VI,
162490560112,ACC#00003,USD,-47731269.18,CR,2023-04-22,2023-04-21,VOLERY 3963370666FP,TUP 57VG003667277T6REAVOWED/SLIME
545782558437,ACC#00043,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963320666FP,TUP V97C003669512F6REAVOWED/WAMP 9
724762757565,ACC#00016,USD,-50654615.50,CR,2023-04-22,2023-04-21,VOLERY 3968270666FP,TUP 5184003661722T6REAVOWED/WAMP/Y
110503374953,ACC#00001,USD,-447836.82,CR,2023-04-22,2023-04-21,VOLERY 3963960666FP,TUP 422C00893005666IFV /6052/ECCA
251337217876,ACC#00014,USD,6907940.34,DR,2023-04-22,2023-04-21,32566DH30B 0838066148VI,
911955905473,ACC#00050,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963349666FP,TUP V975003669512H6REAVOWED/WAMP 9
898308718551,ACC#00008,USD,-11838622.98,CR,2023-04-22,2023-04-21,VOLERY 3968243666FP,TUP 294Q00895933766REAVOWED/WAMP/Y
653037114650,ACC#00057,USD,58700000.00,DR,2023-04-22,2023-04-21,VOLERY 3963347666FP,TUP V598003669512Q6REAVOWED/WAMP 9
21563035461,ACC#00037,USD,44972900.00,DR,2023-04-22,2023-04-21,VOLERY 3963350666FP,TUP V98V003669587Q6REAVOWED/WAMP 9
349476146235,ACC#00014,USD,-1436039.80,CR,2023-04-22,2023-04-21,VOLERY 3968454666FP,TUP 575800366601366REAVOWED/WAMP/N
613935484255,ACC#00014,USD,2111467.40,DR,2023-04-22,2023-04-21,GYNOMONOECISM 0864966148VI,
660907827529,ACC#00025,USD,-48966777.86,CR,2023-04-22,2023-04-21,VOLERY 3968263666FP,TUP 5113003661749X6REAVOWED/WAMP/Y
315961058002,ACC#00021,USD,-256485.38,CR,2023-04-22,2023-04-21,322756AL61312853 6831766148VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
77256752044,ACC#00006,USD,170228.46,DR,2023-04-22,2023-04-21,GYNOMONOECISM 0889166148VI,
744190629149,ACC#00008,USD,-11891270.00,CR,2023-04-22,2023-04-21,VOLERY 3968232666FP,TUP V9V500366959866REAVOWED/WAMP/Y
602934253084,ACC#00013,USD,829102.84,DR,2023-04-22,2023-04-21,VOLERY 3963418666FP,TUP 294X00895934766REAVOWED/WAMP 9
233896871259,ACC#00006,USD,-646801.00,CR,2023-04-22,2023-04-21,VOLERY 0065066148VI,UPCLOSER ETHERIFIES (JANT ASCIDIA)
154464890161,ACC#00001,USD,48989849.72,DR,2023-04-22,2023-04-21,VOLERY 3963385666FP,TUP 5753003666488C6REAVOWED/PFC/TH
501034946467,ACC#00033,USD,53051400.00,DR,2023-04-22,2023-04-21,VOLERY 3963465666FP,TUP V9Q6003669531H6REAVOWED/WAMP 9
97211669787,ACC#00020,USD,1333729.32,DR,2023-04-22,2023-04-21,6122266148RN 6122266148RN,DUPPY YO UNSOLACED MAECENAS HURA H
799703392563,ACC#00019,USD,-2250855.34,CR,2023-04-22,2023-04-21,VOLERY 3968222666FP,TUP 57C200366726266REAVOWED/TEAD/M
