external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
176124623474,ACC#00001,USD,-2565062.54,CR,2023-05-14,2023-05-13,VOLERY 4683831666FP,TUP 52BE003031682Q6REAVOWED/WAMP/Y
988505081391,ACC#00001,USD,-7168215.61,CR,2023-05-14,2023-05-13,VOLERY 4682877666FP,TUP 01X0800308093566IFV /6960/0872
524010690441,ACC#00001,USD,-22468417.48,CR,2023-05-14,2023-05-13,VOLERY 4684838666FP,TUP 5551003031073EPICUTICLE/SLIME
742572797558,ACC#00001,USD,8436.00,DR,2023-05-14,2023-05-13,32566DFEF8 3884366676VI,
66494310285,ACC#00001,USD,22155.33,DR,2023-05-14,2023-05-13,VOLERY 4688920666FP,TUP 50KY00308172966IFV /052/667066
952928845519,ACC#00001,USD,-43726185.83,CR,2023-05-14,2023-05-13,VOLERY 4683896666FP,TUP 52T1003031642Q6REAVOWED/WAMP/Y
13540916470,ACC#00001,USD,-54247646.86,CR,2023-05-14,2023-05-13,VOLERY 4683878666FP,TUP 529T003031672Y6REAVOWED/WAMP/Y
302319082660,ACC#00001,USD,54248000.00,DR,2023-05-14,2023-05-13,VOLERY 4684472666FP,TUP 078KR003041977OPTOLOGIST/WAMP
651481452584,ACC#00001,USD,-50635495.51,CR,2023-05-14,2023-05-13,VOLERY 4684193666FP,TUP 5585003031073G6REAVOWED/SLIME
310828296455,ACC#00001,USD,-7622760.93,CR,2023-05-14,2023-05-13,VOLERY 4683363666FP,TUP 55C300303108266REAVOWED/WAMP/C
463566218525,ACC#00001,USD,54248000.00,DR,2023-05-14,2023-05-13,VOLERY 4684409666FP,TUP 078X1003041977G6REAVOWED/WAMP
127925370072,ACC#00001,USD,3374386.30,DR,2023-05-14,2023-05-13,VOLERY 4684346666FP,TUP 595200303395266EU AS UDV/MINOR
587435670688,ACC#00001,USD,50635495.51,DR,2023-05-14,2023-05-13,VOLERY 4684569666FP,TUP 550C003031004GALEORCHIS/PFC/TH
339593075972,ACC#00001,USD,-487672.51,CR,2023-05-14,2023-05-13,VOLERY 4682840666FP,TUP 2V5Q00301176366IFV /6965/69585
510098092694,ACC#00001,USD,-9549.95,CR,2023-05-14,2023-05-13,322756AL61333951 2279066670VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
881196385306,ACC#00001,USD,-1617005.44,CR,2023-05-14,2023-05-13,VOLERY 4682871666FP,TUP 0834T00300723366IFV /6960/2247
438014984782,ACC#00001,USD,-50635495.51,CR,2023-05-14,2023-05-13,VOLERY 4684879666FP,TUP 554C003031073RADISHLIKE/SLIME
871929212409,ACC#00001,USD,452790.55,DR,2023-05-14,2023-05-13,VOLERY 4688912666FP,TUP 421V00306305166IFV /7404/18186
587603618449,ACC#00001,USD,-50542100.00,CR,2023-05-14,2023-05-13,VOLERY 4683381666FP,TUP 078Q4003041976C6REAVOWED/WAMP/
338651521301,ACC#00001,USD,-11870000.00,CR,2023-05-14,2023-05-13,VOLERY 4682814666FP,TUP 4T9100307316266IFV /606/083035
919567767995,ACC#00001,USD,-50635495.51,CR,2023-05-14,2023-05-13,VOLERY 4684884666FP,TUP 552Q003031073NINETEENTH/SLIME
71798276623,ACC#00001,USD,5063549.55,DR,2023-05-14,2023-05-13,VOLERY 4684327666FP,TUP 9V8300303206066EU AS UDV/TEAD
652969476841,ACC#00001,USD,2232120.00,DR,2023-05-14,2023-05-13,VOLERY 4684399666FP,TUP 00T0800303218266REAVOWED/WAMP
470960883873,ACC#00001,USD,44600.00,DR,2023-05-14,2023-05-13,003076687-767-0 2149566670VI,
568044316823,ACC#00001,USD,-54247646.86,CR,2023-05-14,2023-05-13,VOLERY 4683811666FP,TUP 52C2003031672G6REAVOWED/WAMP/Y
300966782824,ACC#00001,USD,50635495.51,DR,2023-05-14,2023-05-13,VOLERY 4684328666FP,TUP 9V4T003031245Q6EU AS UDV/DOB 9
534554681473,ACC#00001,USD,54248000.00,DR,2023-05-14,2023-05-13,VOLERY 4684404666FP,TUP 078X6003041977L6REAVOWED/WAMP
852704177644,ACC#00001,USD,27295810.09,DR,2023-05-14,2023-05-13,VOLERY 4684336666FP,TUP 55X700303195766REAVOWED/WAMP 9
218381474275,ACC#00001,USD,-10316901.15,CR,2023-05-14,2023-05-13,VOLERY 4683821666FP,TUP 0843600308492266EU AS UDV/HOLE
661721051263,ACC#00001,USD,21557.65,DR,2023-05-14,2023-05-13,VOLERY 4688983666FP,TUP 266Q00307214566IFV /06/601502C
584444629067,ACC#00001,USD,-117945.00,CR,2023-05-14,2023-05-13,VOLERY 4682888666FP,TUP 203000307223566IFV /938/ELMY06
905517686196,ACC#00001,USD,-41790096.32,CR,2023-05-14,2023-05-13,VOLERY 4683800666FP,TUP 525C003031609U6REAVOWED/WAMP/Y
760218359856,ACC#00001,USD,-44290760.06,CR,2023-05-14,2023-05-13,VOLERY 4683892666FP,TUP 52DG003031622C6REAVOWED/WAMP/Y
732402048559,ACC#00001,USD,-825980.00,CR,2023-05-14,2023-05-13,V182322960936451 4264766670VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
654233928927,ACC#00001,USD,-8024887.10,CR,2023-05-14,2023-05-13,VOLERY 4683386666FP,TUP 543100303053866EU AS UDV/GROOT
827541832141,ACC#00001,USD,9349270.00,DR,2023-05-14,2023-05-13,VOLERY 4684416666FP,TUP 078NA003041977POGONOTOMY/WAMP
907940376511,ACC#00001,USD,-117945.00,CR,2023-05-14,2023-05-13,VOLERY 4682838666FP,TUP 204000307229066IFV /967/E65595
868483899430,ACC#00001,USD,-15097.74,CR,2023-05-14,2023-05-13,322746AL68186803 3814766676VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
102596905649,ACC#00001,USD,-50635495.51,CR,2023-05-14,2023-05-13,VOLERY 4684881666FP,TUP 5525003031073ANILOPYRIN/SLIME
98598936711,ACC#00001,USD,-838108.00,CR,2023-05-14,2023-05-13,V184940960983489 4499166670VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
437570980909,ACC#00001,USD,-45825499.58,CR,2023-05-14,2023-05-13,VOLERY 4683842666FP,TUP 52X7003031632L6REAVOWED/WAMP/Y
448750884242,ACC#00001,USD,22468417.65,DR,2023-05-14,2023-05-13,VOLERY 4684387666FP,TUP 559000303170166EU AS UDV/GLYPH
5851502803,ACC#00001,USD,-54247646.86,CR,2023-05-14,2023-05-13,VOLERY 4683879666FP,TUP 52C1003031672P6REAVOWED/WAMP/Y
108389442524,ACC#00001,USD,1328527.53,DR,2023-05-14,2023-05-13,VOLERY 4684330666FP,TUP 55T100303865566EU AS UDV/SARGO
772894355360,ACC#00001,USD,-41790096.32,CR,2023-05-14,2023-05-13,VOLERY 4683862666FP,TUP 5254003031609Y6REAVOWED/WAMP/Y
216657211564,ACC#00001,USD,50635495.51,DR,2023-05-14,2023-05-13,VOLERY 4684503666FP,TUP 5576003031004CHILDPROOF/PFC/TH
607142930040,ACC#00001,USD,50635495.51,DR,2023-05-14,2023-05-13,VOLERY 4684517666FP,TUP 5510003031004BENNETWEED/PFC/TH
819396814052,ACC#00001,USD,-5657435.93,CR,2023-05-14,2023-05-13,VOLERY 4682816666FP,TUP 444C00306082766IFV /052/Y.M.P.
828908059458,ACC#00001,USD,-30765216.82,CR,2023-05-14,2023-05-13,VOLERY 0375466670CQ,URARI UPCLOSER S.C. SALUNG X.V. US
399142626080,ACC#00001,USD,-50635495.51,CR,2023-05-14,2023-05-13,VOLERY 4684885666FP,TUP 552X003031073THEOLOGISM/SLIME
893762206683,ACC#00001,USD,50635495.51,DR,2023-05-14,2023-05-13,VOLERY 4684229666FP,TUP 52PF003031004X6REAVOWED/PFC/TH
