external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
218887629086,ACC#00001,USD,328524.00,DR,2023-03-13,2023-03-12,VOLERY 3485916666FP,TUP 484800821393366IFV /967/M 5963
585821149881,ACC#00001,USD,-50605243.00,CR,2023-03-13,2023-03-12,VOLERY 3489722666FP,TUP 51Q9008232049C6REAVOWED/WAMP/Y
668107513104,ACC#00001,USD,-4000000.00,CR,2023-03-13,2023-03-12,VOLERY 7485266178VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
118424416327,ACC#00001,USD,296163330.00,DR,2023-03-13,2023-03-12,IYO9126666106337 8083466178VI,
815835856776,ACC#00001,USD,133105.94,DR,2023-03-13,2023-03-12,32566RDLKV 1416166178VI,
940664399938,ACC#00001,USD,55115500.00,DR,2023-03-13,2023-03-12,VOLERY 3436791666FP,TUP 06239008245778Q6REAVOWED/WAMP
467165132352,ACC#00001,USD,-17115.77,CR,2023-03-13,2023-03-12,VOLERY 3436445666FP,TUP 48UT00821506866IFV /965/694288
853683489590,ACC#00001,USD,110317.00,DR,2023-03-13,2023-03-12,37266RD2LE 0047066171VI,
831469933555,ACC#00001,USD,-58092525.13,CR,2023-03-13,2023-03-12,VOLERY 3489190666FP,TUP 5806008232059U6REAVOWED/WAMP/Y
518773539680,ACC#00001,USD,43726100.00,DR,2023-03-13,2023-03-12,VOLERY 3436718666FP,TUP 064T9008245703O6REAVOWED/WAMP
596139382372,ACC#00001,USD,31513400.00,DR,2023-03-13,2023-03-12,VOLERY 3436104666FP,TUP 0659400824571966REAVOWED/WAMP
270969442904,ACC#00001,USD,-215454.00,CR,2023-03-13,2023-03-12,VOLERY 7430866178VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
37697867153,ACC#00001,USD,1885000.00,DR,2023-03-13,2023-03-12,VOLERY 3485983666FP,TUP 453C00844926266IFV /2731/NEO W
94599680976,ACC#00001,USD,-37926441.19,CR,2023-03-13,2023-03-12,GYNOMONOECISM 1121066178VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
901064320964,ACC#00001,USD,4000000.00,DR,2023-03-13,2023-03-12,V721959867617092 7889866178VI,
609212460376,ACC#00001,USD,43726100.00,DR,2023-03-13,2023-03-12,VOLERY 3436716666FP,TUP 064T3008245703L6REAVOWED/WAMP
996815209576,ACC#00001,USD,-680000000.00,CR,2023-03-13,2023-03-12,61138939 1525266178VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
336394387053,ACC#00001,USD,-5331171.70,CR,2023-03-13,2023-03-12,VOLERY 3436208666FP,TUP 0791500824505366IFV /6606/0830
537121912635,ACC#00001,USD,-54247646.86,CR,2023-03-13,2023-03-12,VOLERY 3489175666FP,TUP 51VU008232028S6REAVOWED/WAMP/Y
968121987654,ACC#00001,USD,744.03,DR,2023-03-13,2023-03-12,VOLERY 3485901666FP,TUP 115300848495766IFV /967/M 2736
938772358004,ACC#00001,USD,-469076.66,CR,2023-03-13,2023-03-12,322756AL61137560 7659366178VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
991651553552,ACC#00001,USD,-1473389.45,CR,2023-03-13,2023-03-12,VOLERY 3489129666FP,TUP 586600823205266REAVOWED/WAMP/Y
571584115697,ACC#00001,USD,4095104.00,DR,2023-03-13,2023-03-12,MG89168456M600MK 7357966178VI,
703515753785,ACC#00001,USD,-224924.15,CR,2023-03-13,2023-03-12,322756AL61891774 0741966171VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
278993562545,ACC#00001,USD,-1246995.56,CR,2023-03-13,2023-03-12,322746AL68102057 0029966171VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
704056362530,ACC#00001,USD,43726100.00,DR,2023-03-13,2023-03-12,VOLERY 3436788666FP,TUP 064V1008245703LIBATIONER/WAMP
290482617382,ACC#00001,USD,57398050.00,DR,2023-03-13,2023-03-12,VOLERY 3436785666FP,TUP 0620V008245775C6REAVOWED/WAMP
743518007098,ACC#00001,USD,43726100.00,DR,2023-03-13,2023-03-12,VOLERY 3436790666FP,TUP 064T8008245703M6REAVOWED/WAMP
816316240441,ACC#00001,USD,3127600.00,DR,2023-03-13,2023-03-12,V728787267617092 7836566178VI,
