external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
639341065918,ACC#00001,USD,614565.00,DR,2023-05-12,2023-05-11,V165953360914385 5223066609VI,
506187427819,ACC#00001,USD,-539459.00,CR,2023-05-12,2023-05-11,VOLERY 4674742666FP,TUP 498X00365411166IFV /6052/ECCA
350140964502,ACC#00001,USD,-45768736.83,CR,2023-05-12,2023-05-11,VOLERY 4678916666FP,TUP 5845003071174J6REAVOWED/WAMP/Y
181878484293,ACC#00001,USD,-17395.13,CR,2023-05-12,2023-05-11,VOLERY 4674729666FP,TUP 223400306814366IFV /965/694288
290655539998,ACC#00001,USD,-853621558.90,CR,2023-05-12,2023-05-11,UV37179986009067 0660966384BY,TUP TO THEATRIZE ITS KOSALAN VI 06
384739818283,ACC#00001,USD,3208688.00,DR,2023-05-12,2023-05-11,VOLERY 4678149666FP,TUP 227900306640966IFV /052/666066
307703345982,ACC#00001,USD,-45768736.83,CR,2023-05-12,2023-05-11,VOLERY 4678903666FP,TUP 5839003071174N6REAVOWED/WAMP/Y
354697476342,ACC#00001,USD,-21100.00,CR,2023-05-12,2023-05-11,V168658860811766 5702366609VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
189625985015,ACC#00001,USD,-107489.97,CR,2023-05-12,2023-05-11,VOLERY 4674728666FP,TUP 228T00306879066IFV /052/Y.M.P.
323040590496,ACC#00001,USD,55115500.00,DR,2023-05-12,2023-05-11,VOLERY 4673299666FP,TUP 07T8C003087790V6REAVOWED/WAMP
400399947402,ACC#00001,USD,54248000.00,DR,2023-05-12,2023-05-11,VOLERY 4673296666FP,TUP 07T09003087756PARAGLOSSA/WAMP
275684175316,ACC#00001,USD,-85444.70,CR,2023-05-12,2023-05-11,VOLERY 4674752666FP,TUP 223V00306889366IFV /052/Y.M.P.
9236315622,ACC#00001,USD,-5305085.96,CR,2023-05-12,2023-05-11,VOLERY 4674726666FP,TUP 227X00306642166IFV /052/Y.M.P.
848694960599,ACC#00001,USD,91187.13,DR,2023-05-12,2023-05-11,VOLERY 4678143666FP,TUP 420000365678766IFV /713/495799
703378074589,ACC#00001,USD,51797.24,DR,2023-05-12,2023-05-11,32566ID784 9459866609VI,
986442549007,ACC#00001,USD,1753148.12,DR,2023-05-12,2023-05-11,VOLERY 4673285666FP,TUP 585700300518466EU AS UDV/LOOFS
453588595291,ACC#00001,USD,-7602.30,CR,2023-05-12,2023-05-11,VACANTIA01HI 5422666609XD,0/KAMIAN GOLACH AI 1/IV/5660 USNIN
155493694476,ACC#00001,USD,-1741928.80,CR,2023-05-12,2023-05-11,VOLERY 4678943666FP,TUP OL8900300244966EU AS UDV/GROOT
968201327894,ACC#00001,USD,46100.00,DR,2023-05-12,2023-05-06,APHELIOTROPISM06 4469066605VI,
803888590781,ACC#00001,USD,61720000.00,DR,2023-05-12,2023-05-11,VOLERY 4673233666FP,TUP 06MH6003080115C6REAVOWED/WAMP
786997354590,ACC#00001,USD,2177377.64,DR,2023-05-12,2023-05-11,32266DGK9Y 4416966605VI,
241206468613,ACC#00001,USD,-54248023.58,CR,2023-05-12,2023-05-11,VOLERY 4678542666FP,TUP 5873003071165D6REAVOWED/WAMP/Y
341254545210,ACC#00001,USD,2452709.03,DR,2023-05-12,2023-05-11,VOLERY 4673247666FP,TUP 073X200308700766EU AS UDV/OMER
342963879427,ACC#00001,USD,9634.94,DR,2023-05-12,2023-05-11,VOLERY 4678879666FP,TUP 2KY300300805966IFV /052/666066
665451487266,ACC#00001,USD,85349.36,DR,2023-05-12,2023-05-11,VOLERY 4678122666FP,TUP 223900306819166IFV /06/08907U1
785434306615,ACC#00001,USD,41842600.00,DR,2023-05-12,2023-05-11,VOLERY 4673578666FP,TUP 07T43003087791C6REAVOWED/WAMP
383903968748,ACC#00001,USD,1000000.00,DR,2023-05-12,2023-05-11,V173194460914389 5224666609VI,
28674237334,ACC#00001,USD,308472.32,DR,2023-05-12,2023-05-11,VOLERY 4678191666FP,TUP 2C9100306831866IFV /992/P82Y/6
116052738717,ACC#00001,USD,1000000.00,DR,2023-05-12,2023-05-11,V173808960914389 5224866609VI,
926780255216,ACC#00001,USD,-54248023.58,CR,2023-05-12,2023-05-11,VOLERY 4678545666FP,TUP 5874003071165H6REAVOWED/WAMP/Y
714506398353,ACC#00001,USD,-1413030.00,CR,2023-05-12,2023-05-11,V165982460881861 5772466609VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
730446084875,ACC#00001,USD,-58733467.03,CR,2023-05-12,2023-05-11,VOLERY 4678591666FP,TUP 5881003071170Y6REAVOWED/WAMP/Y
361626555205,ACC#00001,USD,-410303.41,CR,2023-05-12,2023-05-11,VOLERY 9110366608MT,REINFEST UNVULGARNESS 0691 TALISHI
105572460025,ACC#00001,USD,1173291.34,DR,2023-05-12,2023-05-11,V172733660914389 5225166609VI,
792411142264,ACC#00001,USD,55115500.00,DR,2023-05-12,2023-05-11,VOLERY 4673292666FP,TUP 07T89003087790C6REAVOWED/WAMP
228778509388,ACC#00001,USD,55115500.00,DR,2023-05-12,2023-05-11,VOLERY 4673500666FP,TUP 07T35003087790M6REAVOWED/WAMP
557842698963,ACC#00001,USD,-45768736.83,CR,2023-05-12,2023-05-11,VOLERY 4678904666FP,TUP 583C003071174Z6REAVOWED/WAMP/Y
123176021797,ACC#00001,USD,1516430.74,DR,2023-05-12,2023-05-11,VOLERY 4678806666FP,TUP 2WO900300167466IFV /938/KHIR70
929289439563,ACC#00001,USD,1956000.00,DR,2023-05-12,2023-05-11,V174142960914389 5222766609VI,
543481869889,ACC#00001,USD,-399271.75,CR,2023-05-12,2023-05-11,VOLERY 4674783666FP,TUP 2T0000300491066IFV /052/Y.M.P.
813716489498,ACC#00001,USD,-45768736.83,CR,2023-05-12,2023-05-11,VOLERY 4678900666FP,TUP 5833003071174E6REAVOWED/WAMP/Y
923133148335,ACC#00001,USD,41842600.00,DR,2023-05-12,2023-05-11,VOLERY 4673571666FP,TUP 07T48003087791C6REAVOWED/WAMP
955819809017,ACC#00001,USD,1173454.65,DR,2023-05-12,2023-05-11,V172788160914389 5225766609VI,
908937860477,ACC#00001,USD,-108204411.00,CR,2023-05-12,2023-05-11,UVA9126666175027 8984966609MT,UNPARTOOK TYPY MENT Q-0706 ERICIUS
422977318244,ACC#00001,USD,426487.22,DR,2023-05-12,2023-05-11,29266DBDH5 9387566609VI,
137519488999,ACC#00001,USD,41842600.00,DR,2023-05-12,2023-05-11,VOLERY 4673513666FP,TUP 07T27003087791K6REAVOWED/WAMP
139440293036,ACC#00001,USD,-997621.20,CR,2023-05-12,2023-05-11,VOLERY 4674733666FP,TUP 01Q1C00300422866IFV /636 E9127
868825016515,ACC#00001,USD,-13152294.69,CR,2023-05-12,2023-05-11,VOLERY 4678930666FP,TUP 523300307235566REAVOWED/WAMP/Y
26886215804,ACC#00001,USD,574052.51,DR,2023-05-12,2023-05-11,003697228-767-0 6000466609VI,
86409490035,ACC#00001,USD,-172775.31,CR,2023-05-12,2023-05-11,VOLERY 4674794666FP,TUP 2C4100306292166IFV /052/Y.M.P.
343195413951,ACC#00001,USD,705914.31,DR,2023-05-12,2023-05-11,32566ID0MC 8934966603VI,
730340092292,ACC#00001,USD,6453.11,DR,2023-05-12,2023-05-11,VOLERY 4678888666FP,TUP 2VG700300377166IFV /052/666066
814695438844,ACC#00001,USD,505011.54,DR,2023-05-12,2023-05-11,VOLERY 4678158666FP,TUP 2C3X00306467666IFV /992/X12K/6
31675131174,ACC#00001,USD,-21038819.50,CR,2023-05-12,2023-05-11,VOLERY 4678932666FP,TUP T4V000300672266SPASMOUS CAWL/I
