external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
161393782949,ACC#00001,USD,268038.50,DR,2023-08-25,2023-05-31,32566R0OYY 7317066614VI,
609780348803,ACC#00001,USD,58090000.00,DR,2023-08-25,2023-05-31,VOLERY 4045212666FP,TUP EYRY003166124T6REAVOWED/WAMP 9
374669891582,ACC#00001,USD,16941.99,DR,2023-08-25,2023-05-31,V367923066512551 8123166619VI,
119190504063,ACC#00001,USD,-2000000.00,CR,2023-08-25,2023-05-31,V895593966888019 8671466619VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
932521865850,ACC#00001,USD,-203000000.00,CR,2023-08-25,2023-05-31,63796950 3755866619VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
149162709922,ACC#00001,USD,-3160960.00,CR,2023-08-25,2023-05-31,V367865866846936 8686266619VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
76813609301,ACC#00001,USD,718520.56,DR,2023-08-25,2023-05-31,VOLERY 4042077666FP,TUP 226300372601766IFV /967/LX2313
845476149278,ACC#00001,USD,39866810.00,DR,2023-08-25,2023-05-31,VOLERY 4045490666FP,TUP PF09003166158I6REAVOWED/WAMP 9
982400647502,ACC#00001,USD,-54247963.30,CR,2023-08-25,2023-05-31,VOLERY 4042501666FP,TUP 50V6003755937Y6REAVOWED/WAMP/Y
470705419867,ACC#00001,USD,11763640.92,DR,2023-08-25,2023-05-31,VOLERY 4042621666FP,TUP Q43C00372704566IFV /7395/02243
798613581254,ACC#00001,USD,1000000.00,DR,2023-08-25,2023-05-31,MG19187938M600MK 8179266619VI,
785569478715,ACC#00001,USD,-36225.38,CR,2023-08-25,2023-05-31,VOLERY 4049130666FP,TUP 24VU00374972366IFV /052/Y.M.P.
127861034184,ACC#00001,USD,-5037843.35,CR,2023-08-25,2023-05-31,VOLERY 4049729666FP,TUP 0601600372619466IFV /6967/LX23
430502304296,ACC#00001,USD,-54405659.00,CR,2023-08-25,2023-05-31,IYO9126666118469 3880966619VI,JO TONITE OBS EFI ELUVIA FULGOR YL
37286358039,ACC#00001,USD,64790045.34,DR,2023-08-25,2023-05-31,29266R0QOG 7366566614VI,
439418704036,ACC#00001,USD,9180432.00,DR,2023-08-25,2023-05-31,VOLERY 4045244666FP,TUP FU40003166147N6REAVOWED/WAMP 9
593566174169,ACC#00001,USD,43726100.00,DR,2023-08-25,2023-05-31,VOLERY 4045249666FP,TUP FU3X003166147T6REAVOWED/WAMP 9
714347695124,ACC#00001,USD,-54179983.40,CR,2023-08-25,2023-05-31,VOLERY 4042561666FP,TUP 50FU003755939Q6REAVOWED/WAMP/Y
429830462663,ACC#00001,USD,-75658.70,CR,2023-08-25,2023-05-31,KRU0667656186760 7847466619XD,VERANDAH TYPY AI ELUVIA VU7H 8MH
474227094222,ACC#00001,USD,-2986000.00,CR,2023-08-25,2023-05-31,V370018266516698 1594366619VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
658802560381,ACC#00001,USD,-8550831.00,CR,2023-08-25,2023-05-31,VOLERY 4042510666FP,TUP 56T800375436666REAVOWED/WAMP/Y
601695002164,ACC#00001,USD,40000000.00,DR,2023-08-25,2023-05-31,VOLERY 4045274666FP,TUP SKIP003166125Z6REAVOWED/WAMP 9
38949081294,ACC#00001,USD,-1158650.55,CR,2023-08-25,2023-05-31,VOLERY 4042278666FP,TUP 517800375542066EU AS UDV/SARGO
732708687182,ACC#00001,USD,-1677.56,CR,2023-08-25,2023-05-31,322756AL61341396 7371766614VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
81752006363,ACC#00001,USD,-335897.50,CR,2023-08-25,2023-05-31,VOLERY 4049790666FP,TUP 569C00375836366IFV /6938/TURN5
188825355633,ACC#00001,USD,-2183749.96,CR,2023-08-25,2023-05-31,7084520074 3115366619VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
