external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
529235194137,ACC#00001,USD,115355.29,DR,2023-03-20,2023-03-19,VOLERY 3459291666FP,TUP 510400829529066REAVOWED/WAMP 9
982633258909,ACC#00001,USD,124654.90,DR,2023-03-20,2023-03-19,32566W6KAD 2021866179VI,
615043983807,ACC#00001,USD,-2442987.20,CR,2023-03-20,2023-03-19,VOLERY 3459058666FP,TUP BV1V00856301066EU AS UDV/JIFF
366413632543,ACC#00001,USD,-3738389.99,CR,2023-03-20,2023-03-19,VOLERY 3496002666FP,TUP 4C5Q00823065066IFV /6052/ECCA
3012229043,ACC#00001,USD,513.74,DR,2023-03-20,2023-03-19,32566W6V6Q 2083366179VI,
852982797041,ACC#00001,USD,103149.00,DR,2023-03-20,2023-03-19,VOLERY 3455438666FP,TUP 244300825059866IFV /06/39605MA
406502460805,ACC#00001,USD,-2665238.45,CR,2023-03-20,2023-03-19,V152855167313521 6487166110VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
130599424697,ACC#00001,USD,-1973092.43,CR,2023-03-20,2023-03-19,VOLERY 3459024666FP,TUP 516900829553866REAVOWED/WAMP/C
919816306394,ACC#00001,USD,-4000000.00,CR,2023-03-20,2023-03-19,V197050367381754 6434266110VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
612878541462,ACC#00001,USD,-816788.00,CR,2023-03-20,2023-03-19,6972666668216419 2007766179VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
910511769412,ACC#00001,USD,200.00,DR,2023-03-20,2023-03-19,E730359 0040266110VI,
466303750670,ACC#00001,USD,58115252.10,DR,2023-03-20,2023-03-19,VOLERY 3459257666FP,TUP 570V008294857X6REAVOWED/WAMP 9
808281580545,ACC#00001,USD,-43671584.21,CR,2023-03-20,2023-03-19,VOLERY 3459017666FP,TUP 57C7008295551Q6REAVOWED/WAMP/Y
856742636369,ACC#00001,USD,55115500.00,DR,2023-03-20,2023-03-19,VOLERY 3459510666FP,TUP T28V008502661Q6REAVOWED/WAMP 9
761359782872,ACC#00001,USD,-151742.23,CR,2023-03-20,2023-03-19,VOLERY 3496032666FP,TUP 243900825087366IFV /052/Y.M.P.
596262225217,ACC#00001,USD,200.00,DR,2023-03-20,2023-03-19,E730355 0046266110VI,
382184647448,ACC#00001,USD,-43671584.21,CR,2023-03-20,2023-03-19,VOLERY 3459011666FP,TUP 57C1008295551T6REAVOWED/WAMP/Y
767894503139,ACC#00001,USD,-41775.52,CR,2023-03-20,2023-03-19,OVERPROUDNESS 2229566110XD,0/AVIARY CARD LANOLINS 1/IT/FEW BI
216954864182,ACC#00001,USD,-338.00,CR,2023-03-20,2023-03-19,779756BW61382422 L-2015166179VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
668519697138,ACC#00001,USD,-2096510.90,CR,2023-03-20,2023-03-19,VOLERY 3496081666FP,TUP BV4800850050666IFV /6321/NIZAM
75423996333,ACC#00001,USD,-883238.81,CR,2023-03-20,2023-03-19,322746AL68154847 2044566179VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
