external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
681526914951,ACC#00001,USD,-5734907.09,CR,2023-03-27,2023-03-26,VOLERY 3219134666FP,TUP 31FU00858792866REAVOWED/TEAD/M
36333910323,ACC#00001,USD,-31792553.78,CR,2023-03-27,2023-03-26,VOLERY 3219172666FP,TUP 4Q42008546953C6REAVOWED/WAMP/Y
948055368577,ACC#00001,USD,326994.00,DR,2023-03-27,2023-03-26,008297296-767-0 1056966115VI,
381829206493,ACC#00001,USD,778080.18,DR,2023-03-27,2023-03-26,VOLERY 3215513666FP,TUP 4Q7800854671066IFV /052/667690
823922782413,ACC#00001,USD,-934022.00,CR,2023-03-27,2023-03-26,VOLERY 6476466115RN,Y M TONITE ETHERIFIES GAB MURREY X
454264749162,ACC#00001,USD,-230330.00,CR,2023-03-27,2023-03-26,VOLERY 3286266666FP,TUP 386700858160866IFV /052/Y.M.P.
50651836972,ACC#00001,USD,3512148.37,DR,2023-03-27,2023-03-26,6418266115RN 6418266115RN,Y M TONITE ETHERIFIES GAB MURREY X
895791820146,ACC#00001,USD,-44870.10,CR,2023-03-27,2023-03-26,VOLERY 3286450666FP,TUP 31T300858790566IFV /052/Y.M.P.
111904237483,ACC#00001,USD,3416094526.00,DR,2023-03-27,2023-03-26,P631662836878422 0566366115VI,
686154276388,ACC#00001,USD,43726100.00,DR,2023-03-27,2023-03-26,VOLERY 3286752666FP,TUP T2FU008549217S6REAVOWED/WAMP 9
111913515837,ACC#00001,USD,3212900.00,DR,2023-03-27,2023-03-26,VOLERY 3215966666FP,TUP 34T800858793566IFV /967/M 5494
40227012952,ACC#00001,USD,43726100.00,DR,2023-03-27,2023-03-26,VOLERY 3286759666FP,TUP T2XD008549217O6REAVOWED/WAMP 9
360160254117,ACC#00001,USD,-780000.00,CR,2023-03-27,2023-03-26,VOLERY 8542066115MT,ENCHODONTIDAE COUTHIER FOLKSY COIF
561503267246,ACC#00001,USD,-74832.80,CR,2023-03-27,2023-03-26,VOLERY 3286429666FP,TUP 31X400858679566IFV /6938/EVBK6
419790685873,ACC#00001,USD,60421.16,DR,2023-03-27,2023-03-26,VOLERY 3215545666FP,TUP 062XY00851003266IFV /967/M 273
481805042137,ACC#00001,USD,-7372387.84,CR,2023-03-27,2023-03-26,VOLERY 3219108666FP,TUP 4JR9008539291L6REAVOWED/WAMP/Y
753153802741,ACC#00001,USD,-4690679.91,CR,2023-03-27,2023-03-26,VOLERY 3286432666FP,TUP 8C5C00829233866IFV /052/Y.M.P.
461040224596,ACC#00001,USD,59990.23,DR,2023-03-27,2023-03-26,VOLERY 3215964666FP,TUP 324900853146566IFV /052/666690
415669611863,ACC#00001,USD,970000.00,DR,2023-03-27,2023-03-26,METRELESS 1079166115VI,
99852889435,ACC#00001,USD,3027000.00,DR,2023-03-27,2023-03-26,VOLERY 3215518666FP,TUP 4C5C00851624866IFV /7449/02731
857435957530,ACC#00001,USD,-11823900.00,CR,2023-03-27,2023-03-26,VOLERY 3219183666FP,TUP KVIY00852035266REAVOWED/WAMP/C
