external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
107142878982,ACC#00001,USD,-200.00,CR,2022-12-22,2022-12-21,ICY6962 L-8890866781LL,KI THATS SCAGS JURIDIC VIF NOUGHTS
473631159357,ACC#00001,USD,-250.95,CR,2023-02-03,2023-02-02,779756BW61314537 L-0533566754VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
63965329797,ACC#00001,USD,-254.90,CR,2023-02-12,2023-02-11,779756BW61314537 L-9858966793VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
3502879217,ACC#00001,USD,-446000.00,CR,2023-02-20,2023-02-19,VOLERY 6565066161FW,UNPARTOOK TYPY MENT Q-0706 ERICIUS
556339840751,ACC#00001,USD,-338000.00,CR,2023-02-20,2023-02-19,VOLERY 6565666161FW,UNPARTOOK TYPY MENT Q-0706 ERICIUS
11237043666,ACC#00001,USD,-1275.72,CR,2023-02-23,2023-02-22,10W9516855164 1640666855ER,GEOMETRINE BEATI SONATINE
131189749992,ACC#00001,USD,-909465.72,CR,2023-02-26,2023-02-25,779726BW63729900 L-5284566165VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
976446368020,ACC#00001,USD,744273.00,DR,2023-02-26,2023-02-25,VOLERY 3336616666FP,TUP 00C4066666666666IFV /FICKLEST
553520534945,ACC#00001,USD,-20232.19,CR,2023-02-26,2023-02-25,1666767548 7672066169XD,SLATTERN TYPY OEV-LACEYBARK ELUVIA
25288488488,ACC#00001,USD,20.00,DR,2023-02-26,2023-02-25,IROG-2RLOBP 0496866169VI,
966413597849,ACC#00001,USD,-10.36,CR,2023-03-02,2023-03-01,322746AL68124131 5006966101VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
978919303853,ACC#00001,USD,-82000.00,CR,2023-03-02,2023-03-01,SCARP-00 5016266101VI,JO TONITE SAUNT TYPY GLORIETTE BIT
405027648014,ACC#00001,USD,-2359618.22,CR,2023-03-02,2023-03-01,0245282 0985969101WT,ALL TYPY AS FEW GIRE INCHER FEW BI
31986510836,ACC#00001,USD,-1022101.84,CR,2023-03-02,2023-03-01,0245281 0989669101WT,ALL TYPY AS FEW GIRE INCHER FEW BI
252071214504,ACC#00001,USD,-160000.00,CR,2023-03-02,2023-03-01,OS69101166666619 8233066101XD,DARZEE7IRRR ANALOGA
369587820177,ACC#00001,USD,160.00,DR,2023-03-03,2023-03-02,6482166161RN 6482166161RN,SLATTERN TYPY OEV NYET PIRAYA POOH
279249566319,ACC#00001,USD,10322.20,DR,2023-03-03,2023-03-02,VOLERY 3325992666FP,TUP 01C6266666666666IFV /IFV PENSY
609712890485,ACC#00001,USD,4396.00,DR,2023-03-03,2023-03-02,6123166165RN 6123166165RN,OUV EU  MS GAB CARBETHOXY HG 03777
404831900764,ACC#00001,USD,-1272410.95,CR,2023-03-05,2023-03-04,ALME110427JOQG7U 0635985476,
660373032127,ACC#00001,USD,-2070.21,CR,2023-03-05,2023-03-04,E3602064 9310466104VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
159272584479,ACC#00001,USD,-127190.37,CR,2023-03-05,2023-03-04,PRECEREBELLAR 3046166104XD,WK NOTCHING ELL FP MAJOR ELUVIA VU
887089520544,ACC#00001,USD,-10000.00,CR,2023-03-05,2023-03-04,322756AL61336938 8417766108VI,UPCLOSER SAUNT TYPY DE - ELUVIA CC
656925913482,ACC#00001,USD,787.44,DR,2023-03-05,2023-03-04,6375066167RN 6375066167RN,DESILT FGY TYPY OEV IODOHYDRIN Q0
119654552257,ACC#00001,USD,-1518.38,CR,2023-03-05,2023-03-04,VOLERY 6714366104RN,Y.M TONITE ETHERIFIES GAB FEW GIRE
816536926508,ACC#00001,USD,2677.60,DR,2023-03-05,2023-03-04,6430066161RN 6430066161RN,LGYV TYPY INF MURREY NA 09201
846590183759,ACC#00001,USD,-262.31,CR,2023-03-05,2023-03-04,RM120049-767-660 L-5576566103LL,GOVERNORATE DALAPON NM U-7942 PUKA
429056396291,ACC#00001,USD,5593.80,DR,2023-03-05,2023-03-04,6114766798RN 6114766798RN,AFTONIAN TRANSPORTAL TYPY OEV PIKI
62776011225,ACC#00001,USD,5000.00,DR,2023-03-05,2023-03-04,6805066165RN 6805066165RN,AFTONIAN TRANSPORTAL TYPY OEV PIKI
254163183822,ACC#00001,USD,25.00,DR,2023-03-05,2023-03-04,VOLERY 3356293666FP,TUP JQO CARD DYES 00/06/69
495667884292,ACC#00001,USD,-436.76,CR,2023-03-05,2023-03-04,VOLERY 5632966104XD,HYE UNBILLED STERNAL HASLETS NM U
140993090522,ACC#00001,USD,-469.38,CR,2023-03-05,2023-03-04,779756BW61300901 L-8030766108VI,JOQ TREPIDATORY WOLD HOTPOT UNRIP
63655270630,ACC#00001,USD,559.60,DR,2023-03-05,2023-03-04,VOLERY 3350600666FP,TUP FIE ORARY DYES 00/06/69
6317524951,ACC#00001,USD,1740.00,DR,2023-03-05,2023-03-04,6117466798RN 6117466798RN,AFTONIAN TRANSPORTAL TYPY OEV PIKI
676913339369,ACC#00001,USD,-57959.56,CR,2023-03-05,2023-03-04,VOLERY 3359182666FP,TUP 0X62766666666666REAVOWED/FIE/X
340152243080,ACC#00001,USD,53281.82,DR,2023-03-05,2023-03-04,6151066793RN 6151066793RN,ALL TYPY AS FEW GIRE INCHER FEW BI
835803001032,ACC#00001,USD,50542100.00,DR,2023-03-07,2023-03-05,VOLERY 3399899666FP,TUP 005X6008208643O6REAVOWED/WAMP
343407011653,ACC#00001,USD,-50542182.76,CR,2023-03-07,2023-03-05,VOLERY 3395822666FP,TUP 2C3X008267441X6REAVOWED/WAMP/Y
422211410299,ACC#00001,USD,-715.69,CR,2023-03-07,2023-03-05,ICHTHYIZATION 4642566102XD,7131E6 KAMIAN GOLACH ETHERIFIES (O
898996837001,ACC#00001,USD,-518602.98,CR,2023-03-07,2023-03-05,694SAU68475 0064666102XD,82C3 NIGELLA TILLITE FEATHERWEED V
604938346277,ACC#00001,USD,-50541845.81,CR,2023-03-07,2023-03-05,VOLERY 3395847666FP,TUP 2C80008267481LIBATIONER/WAMP/Y
452842441648,ACC#00001,USD,34231125.50,DR,2023-03-07,2023-03-05,VOLERY 3399451666FP,TUP 07C51008203049Q6REAVOWED/PFC/N
281382003638,ACC#00001,USD,-50541845.81,CR,2023-03-07,2023-03-05,VOLERY 3395835666FP,TUP 2C1X008267481PARAGLOSSA/WAMP/Y
588351848386,ACC#00001,USD,-50541845.81,CR,2023-03-07,2023-03-05,VOLERY 3395843666FP,TUP 2C88008267481EURODOLLAR/WAMP/Y
425112151303,ACC#00001,USD,56531012.15,DR,2023-03-07,2023-03-05,VOLERY 3399847666FP,TUP 2C39008267445Q6REAVOWED/WAMP 9
84440526061,ACC#00001,USD,32112256.54,DR,2023-03-07,2023-03-05,VOLERY 3399336666FP,TUP 07IK3008260037X6REAVOWED/WAMP
766426427755,ACC#00001,USD,50542100.00,DR,2023-03-07,2023-03-05,VOLERY 3399851666FP,TUP 005C6008208643E6REAVOWED/WAMP
371996993987,ACC#00001,USD,-399319.82,CR,2023-03-07,2023-03-05,69HYHM61358 0621666102XD,QTS0 LSC HYBLA VFBD CAAM KEF AIRY
715477149266,ACC#00001,USD,34231125.50,DR,2023-03-07,2023-03-05,VOLERY 3399457666FP,TUP 07C57008203049T6REAVOWED/PFC/N
605524876290,ACC#00001,USD,321728.54,DR,2023-03-07,2023-03-05,VOLERY 3395699666FP,TUP 98VG00842610066IFV /06/95063HA
447703585185,ACC#00001,USD,-32083311.80,CR,2023-03-07,2023-03-05,VOLERY 3399874666FP,TUP 2FRS008261117V6REAVOWED/PFC 90
694473197191,ACC#00001,USD,121910.00,DR,2023-03-07,2023-03-05,VOLERY 3395004666FP,TUP 0688500842289266IFV /992/15ZA/
251355375200,ACC#00001,USD,-50541845.81,CR,2023-03-07,2023-03-05,VOLERY 3395839666FP,TUP 2C1T008267481OMNIVISION/WAMP/Y
229158719526,ACC#00001,USD,-34269218.51,CR,2023-03-07,2023-03-05,VOLERY 3395369666FP,TUP X632008200443X6REAVOWED/WAMP/Y
998959280318,ACC#00001,USD,-50541845.81,CR,2023-03-07,2023-03-05,VOLERY 3395849666FP,TUP 2C85008267481CONJUGATOR/WAMP/Y
