external_txn_id,account,currency,amount,debit_credit,booking_date,value_date,reference,narrative
747675356588,ACC#00001,USD,706633.32,DR,2023-03-17,2023-03-16,32566RNV53 5359566172VI,
185863340793,ACC#00001,USD,5737383.15,DR,2023-03-17,2023-03-16,VOLERY 3449382666FP,TUP 3C1X00821417466EU AS UDV/TEAD
586256968175,ACC#00001,USD,1100000.00,DR,2023-03-17,2023-03-16,V357957367813099 6723566175VI,
166157199816,ACC#00001,USD,228204.73,DR,2023-03-17,2023-03-16,VOLERY 3445151666FP,TUP SF4666666666666IFV /7449/02732
34405447600,ACC#00001,USD,-40000000.00,CR,2023-03-17,2023-03-16,VOLERY 3445281666FP,TUP WO5T008252781C6REAVOWED/WAMP/Y
296140749240,ACC#00001,USD,-46807.87,CR,2023-03-17,2023-03-16,VOLERY 3449909666FP,TUP 237200823423466IFV /052/Y.M.P.
984619625594,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449462666FP,TUP RN01008255877LIBATIONER/WAMP 9
656002150046,ACC#00001,USD,1829608.51,DR,2023-03-17,2023-03-16,VOLERY 3445872666FP,TUP T23C00822024866IFV /052/666690
925438793304,ACC#00001,USD,489908744.80,DR,2023-03-17,2023-03-16,P613301937871379 9238966175VI,
329315695816,ACC#00001,USD,2839489.69,DR,2023-03-17,2023-03-16,VOLERY 3445801666FP,TUP 2X1500822022466IFV /052/666690
567137115412,ACC#00001,USD,860180.00,DR,2023-03-17,2023-03-16,V174047667813099 6724466175VI,
50879559804,ACC#00001,USD,-55115651.27,CR,2023-03-17,2023-03-16,VOLERY 3445261666FP,TUP 5713008225016E6REAVOWED/WAMP/Y
499523640488,ACC#00001,USD,-1281340.00,CR,2023-03-17,2023-03-16,VOLERY 3449526666FP,TUP 2HD200824503166IFV /992/JD97 2
121076314424,ACC#00001,USD,53639008.00,DR,2023-03-17,2023-03-16,VOLERY 3449308666FP,TUP 5788008225014Q6REAVOWED/WAMP 9
3519916880,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449467666FP,TUP RN6T008255877F6REAVOWED/WAMP 9
202562929686,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449400666FP,TUP RN02008255877R6REAVOWED/WAMP 9
408464779577,ACC#00001,USD,-43725918.61,CR,2023-03-17,2023-03-16,VOLERY 3445249666FP,TUP 5766008225005S6REAVOWED/WAMP/Y
114899071250,ACC#00001,USD,889981.49,DR,2023-03-17,2023-03-16,VOLERY 3445875666FP,TUP V64200825292566IFV /052/666690
647968999372,ACC#00001,USD,-50542210.80,CR,2023-03-17,2023-03-16,VOLERY 3445567666FP,TUP 5773008225078G6REAVOWED/WAMP/Y
622336806163,ACC#00001,USD,-335860.00,CR,2023-03-17,2023-03-16,VOLERY 3449594666FP,TUP 3KI500823698966IFV /938/ELMY06
825434831592,ACC#00001,USD,3193222.50,DR,2023-03-17,2023-03-16,VOLERY 3449386666FP,TUP 510400822909466REAVOWED/WAMP 9
51763207563,ACC#00001,USD,7433636.00,DR,2023-03-17,2023-03-16,IYO9126666100301 0419166175VI,
7863680279,ACC#00001,USD,-368870.60,CR,2023-03-17,2023-03-16,VOLERY 3449551666FP,TUP 2X9V00822718866IFV /6967/E 643
570891238401,ACC#00001,USD,46370292.31,DR,2023-03-17,2023-03-16,VOLERY 3449354666FP,TUP 5700008225074C6REAVOWED/WAMP 9
675382656388,ACC#00001,USD,50613.68,DR,2023-03-17,2023-03-16,32566RNHIB 6811766175VI,
381179762502,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449397666FP,TUP RN68008255877N6REAVOWED/WAMP 9
598002230382,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449465666FP,TUP RN08008255877J6REAVOWED/WAMP 9
706348445698,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449356666FP,TUP KIKV008255877Q6REAVOWED/WAMP 9
243258941395,ACC#00001,USD,342626.01,DR,2023-03-17,2023-03-16,32566RNHVY 6171466175VI,
961710992485,ACC#00001,USD,-117920.00,CR,2023-03-17,2023-03-16,VOLERY 3449557666FP,TUP 2RM300824902066IFV /6938/HOJU9
515100726291,ACC#00001,USD,43726100.00,DR,2023-03-17,2023-03-16,VOLERY 3449353666FP,TUP RN60008255877V6REAVOWED/WAMP 9
428422716322,ACC#00001,USD,8435680.00,DR,2023-03-17,2023-03-16,VOLERY 3445140666FP,TUP 23X200824769866IFV /992/2577/6
479989346939,ACC#00001,USD,50542100.00,DR,2023-03-17,2023-03-16,VOLERY 3449328666FP,TUP KIK4008255876L6REAVOWED/WAMP 9
499000942621,ACC#00001,USD,25.00,DR,2023-03-17,2023-03-16,VOLERY 3446203666FP,TUP JQO CARD DYES 00/71/69
240606898978,ACC#00001,USD,881776.00,DR,2023-03-17,2023-03-16,VOLERY 3445805666FP,TUP 3PF500828670666IFV /137/666690
234289351375,ACC#00001,USD,-119900.00,CR,2023-03-17,2023-03-16,VOLERY 3449589666FP,TUP 23LR00824691166IFV /6992/DS3F
